Lambda: 5.0	Ts: 0.0020	Simulation Time: 100.0

IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.2636	0.0054	68.6558	68.6612	0.0054	0.0	0.0271	0.0	1
0.3809	0.0023	68.9195	68.9218	0.0023	0.0	0.0115	0.0	1
0.0909	0.0033	69.3004	69.3037	0.0033	0.0	0.0166	0.0	1
0.2374	0.0	69.3913	69.3913	0.0	0.0	0.0	0.0	1
0.1105	0.0010	69.6287	69.6298	0.0010	0.0	0.0053	0.0	1
0.3673	0.0014	69.7392	69.7407	0.0014	0.0	0.0073	0.0	1
0.0012	2.0E-4	70.1066	70.1068	2.0E-4	0.0	0.0011	0.0	1
0.1538	1.0E-4	70.1078	70.108	1.0E-4	0.0	9.0E-4	0.0	1
0.3649	0.0038	70.2616	70.2655	0.0038	0.0	0.0193	0.0	1
0.0053	0.0026	70.6265	70.6292	0.0026	0.0	0.0131	0.0	1
0.0717	0.0028	70.6319	70.6348	0.0028	0.0	0.0144	0.0	1
0.0124	0.0019	70.7037	70.7056	0.0019	0.0	0.0097	0.0	1
0.0085	9.0E-4	70.7161	70.717	9.0E-4	0.0	0.0047	0.0	1
0.0373	0.0021	70.7247	70.7268	0.0021	0.0	0.0109	0.0	1
0.108	0.0014	70.762	70.7634	0.0014	0.0	0.0071	0.0	1
0.2234	4.0E-4	70.87	70.8705	4.0E-4	0.0	0.0021	0.0	1
0.2273	0.0	71.0935	71.0936	0.0	0.0	4.0E-4	0.0	1
0.0289	3.0E-4	71.3209	71.3213	3.0E-4	0.0	0.0019	0.0	1
0.578	9.0E-4	71.3498	71.3508	9.0E-4	0.0	0.0049	0.0	1
0.2731	0.0026	71.9278	71.9305	0.0026	0.0	0.0132	0.0	1
0.142	8.0E-4	72.201	72.2019	8.0E-4	0.0	0.0041	0.0	1
0.196	0.0	72.3431	72.3431	0.0	0.0	0.0	0.0	1
0.9157	0.0010	72.5391	72.5402	0.0010	0.0	0.0053	0.0	1
0.19	4.0E-4	73.4549	73.4554	4.0E-4	0.0	0.0023	0.0	1
0.026	0.0013	73.6449	73.6463	0.0013	0.0	0.0069	0.0	1
0.1316	3.0E-4	73.671	73.6714	3.0E-4	0.0	0.0018	0.0	1
0.2831	0.0074	73.8026	73.8101	0.0074	0.0	0.0372	0.0	1
0.3746	0.0020	74.0858	74.0878	0.0020	0.0	0.0101	0.0	1
0.2994	0.0014	74.4605	74.4619	0.0014	0.0	0.0070	0.0	1
0.0607	0.0029	74.7599	74.7628	0.0029	0.0	0.0145	0.0	1
0.0375	0.0025	74.8206	74.8232	0.0025	0.0	0.0125	0.0	1
0.0284	3.0E-4	74.8582	74.8585	3.0E-4	0.0	0.0018	0.0	1
0.1409	0.0046	74.8866	74.8912	0.0046	0.0	0.023	0.0	1
0.0177	0.0011	75.0276	75.0287	0.0011	0.0	0.0057	0.0	1
0.0828	0.0011	75.0453	75.0465	0.0011	0.0	0.0057	0.0	1
0.1044	0.0011	75.1282	75.1293	0.0011	0.0	0.0056	0.0	1
0.6078	0.0038	75.2326	75.2365	0.0038	0.0	0.0192	0.0	1
9.0E-4	8.0E-4	75.8405	75.8413	8.0E-4	0.0	0.0041	0.0	1
0.486	4.0E-4	75.8415	75.8419	4.0E-4	0.0	0.0022	0.0	1
0.0162	8.0E-4	76.3275	76.3283	8.0E-4	0.0	0.0041	0.0	1
0.1713	2.0E-4	76.3437	76.344	2.0E-4	0.0	0.0012	0.0	1
0.0941	0.0014	76.5151	76.5166	0.0014	0.0	0.0073	0.0	1
0.2004	0.0037	76.6093	76.613	0.0037	0.0	0.0186	0.0	1
0.1272	2.0E-4	76.8097	76.8099	2.0E-4	0.0	0.0010	0.0	1
0.0403	0.0023	76.9369	76.9393	0.0023	0.0	0.0119	0.0	1
0.6243	0.0051	76.9773	76.9824	0.0051	0.0	0.0258	0.0	1
0.2011	0.0010	77.6016	77.6027	0.0010	0.0	0.0051	0.0	1
0.3711	1.0E-4	77.8028	77.8029	1.0E-4	0.0	7.0E-4	0.0	1
0.5652	0.0014	78.174	78.1754	0.0014	0.0	0.0072	0.0	1
0.2746	0.0013	78.7392	78.7405	0.0013	0.0	0.0066	0.0	1
0.0651	6.0E-4	79.0138	79.0145	6.0E-4	0.0	0.0032	0.0	1
0.1833	0.0030	79.079	79.082	0.0030	0.0	0.0152	0.0	1
0.0735	7.0E-4	79.2623	79.2631	7.0E-4	0.0	0.0036	0.0	1
0.3119	0.0099	79.3359	79.3459	0.0099	0.0	0.0498	0.0	1
0.1794	1.0E-4	79.6479	79.6481	1.0E-4	0.0	9.0E-4	0.0	1
0.1603	3.0E-4	79.8273	79.8276	3.0E-4	0.0	0.0015	0.0	1
0.1604	0.0014	79.9877	79.9891	0.0014	0.0	0.0070	0.0	1
0.1102	0.0026	80.1481	80.1508	0.0026	0.0	0.0131	0.0	1
0.1865	0.0016	80.2584	80.26	0.0016	0.0	0.0081	0.0	1
0.0853	0.0027	80.445	80.4478	0.0027	0.0	0.0139	0.0	1
0.3078	0.0089	80.5303	80.5393	0.0089	0.0	0.0448	0.0	1
0.2631	0.0	80.8382	80.8383	0.0	0.0	4.0E-4	0.0	1
0.028	0.0039	81.1014	81.1054	0.0039	0.0	0.0196	0.0	1
0.1155	0.0049	81.1294	81.1344	0.0049	0.0	0.0246	0.0	1
0.2376	0.0029	81.245	81.248	0.0029	0.0	0.0149	0.0	1
0.0372	8.0E-4	81.4826	81.4835	8.0E-4	0.0	0.0041	0.0	1
0.3086	7.0E-4	81.5199	81.5207	7.0E-4	0.0	0.0038	0.0	1
0.0404	0.0014	81.8286	81.83	0.0014	0.0	0.0070	0.0	1
0.0968	3.0E-4	81.869	81.8693	3.0E-4	0.0	0.0016	0.0	1
0.1915	3.0E-4	81.9659	81.9663	3.0E-4	0.0	0.0019	0.0	1
0.0814	8.0E-4	82.1575	82.1583	8.0E-4	0.0	0.0043	0.0	1
0.6198	1.0E-4	82.239	82.2391	1.0E-4	0.0	5.0E-4	0.0	1
0.1241	0.0032	82.8588	82.8621	0.0032	0.0	0.0164	0.0	2
0.1241	7.0E-4	82.8608	82.8628	0.0020	0.0012	0.01	0.0061	1
0.1859	0.011	82.985	82.9961	0.011	0.0	0.0551	0.0	1
0.0963	0.0017	83.171	83.1727	0.0017	0.0	0.0086	0.0	1
0.0313	0.0042	83.2674	83.2716	0.0042	0.0	0.0212	0.0	1
0.1502	0.0050	83.2987	83.3037	0.0050	0.0	0.025	0.0	1
0.1716	0.0016	83.4489	83.4506	0.0016	0.0	0.0082	0.0	1
0.0126	1.0E-4	83.6206	83.6207	1.0E-4	0.0	5.0E-4	0.0	1
0.0046	2.0E-4	83.6332	83.6335	2.0E-4	0.0	0.0012	0.0	1
0.2231	6.0E-4	83.6379	83.6385	6.0E-4	0.0	0.0032	0.0	1
0.1032	2.0E-4	83.8611	83.8613	2.0E-4	0.0	0.0011	0.0	1
0.0922	0.0014	83.9643	83.9658	0.0014	0.0	0.0073	0.0	1
0.0247	0.0012	84.0566	84.0578	0.0012	0.0	0.0061	0.0	1
0.1489	0.0050	84.0814	84.0864	0.0050	0.0	0.0254	0.0	1
0.1212	0.0032	84.2303	84.2335	0.0032	0.0	0.016	0.0	1
0.0553	6.0E-4	84.3515	84.3522	6.0E-4	0.0	0.0030	0.0	1
0.2422	0.0027	84.4069	84.4097	0.0027	0.0	0.0137	0.0	1
0.2065	0.0069	84.6492	84.6561	0.0069	0.0	0.0345	0.0	1
0.2077	0.0012	84.8557	84.8569	0.0012	0.0	0.0060	0.0	1
0.0033	0.0015	85.0634	85.065	0.0015	0.0	0.0077	0.0	1
0.0873	0.0011	85.0668	85.0679	0.0011	0.0	0.0057	0.0	1
0.5751	0.0046	85.1541	85.1587	0.0046	0.0	0.023	0.0	1
0.1995	0.0024	85.7293	85.7317	0.0024	0.0	0.0123	0.0	1
0.2544	0.0031	85.9288	85.932	0.0031	0.0	0.0159	0.0	1
0.1514	0.0012	86.1833	86.1845	0.0012	0.0	0.0061	0.0	1
0.0865	7.0E-4	86.3348	86.3355	7.0E-4	0.0	0.0037	0.0	1
0.2077	0.0021	86.4213	86.4235	0.0021	0.0	0.0108	0.0	1
0.1024	8.0E-4	86.6291	86.6299	8.0E-4	0.0	0.0042	0.0	1
0.2353	0.0019	86.7316	86.7335	0.0019	0.0	0.0099	0.0	1
0.3078	0.0010	86.9669	86.9679	0.0010	0.0	0.0051	0.0	1
0.0121	0.0062	87.2748	87.281	0.0062	0.0	0.0311	0.0	1
0.0954	0.0049	87.2869	87.2918	0.0049	0.0	0.0245	0.0	1
0.1852	4.0E-4	87.3823	87.3828	4.0E-4	0.0	0.0024	0.0	1
0.6061	5.0E-4	87.5676	87.5681	5.0E-4	0.0	0.0026	0.0	1
0.5209	0.0017	88.1738	88.1755	0.0017	0.0	0.0088	0.0	1
0.1468	0.0020	88.6947	88.6967	0.0020	0.0	0.01	0.0	1
0.307	0.0020	88.8416	88.8437	0.0020	0.0	0.0104	0.0	1
0.2323	0.0040	89.1486	89.1527	0.0040	0.0	0.0202	0.0	1
0.0223	0.0084	89.381	89.3894	0.0084	0.0	0.0422	0.0	1
0.4553	6.0E-4	89.4033	89.4039	6.0E-4	0.0	0.0030	0.0	1
0.0541	9.0E-4	89.8587	89.8596	9.0E-4	0.0	0.0046	0.0	1
0.3755	0.0078	89.9128	89.9206	0.0078	0.0	0.0392	0.0	1
0.2599	1.0E-4	90.2884	90.2886	1.0E-4	0.0	8.0E-4	0.0	1
0.1242	0.0030	90.5483	90.5513	0.0030	0.0	0.015	0.0	1
0.4993	0.0010	90.6726	90.6736	0.0010	0.0	0.0051	0.0	1
0.7061	0.0013	91.1719	91.1733	0.0013	0.0	0.0068	0.0	1
0.0151	0.0011	91.8781	91.8792	0.0011	0.0	0.0055	0.0	1
0.1733	0.0018	91.8932	91.8951	0.0018	0.0	0.0094	0.0	1
0.1846	1.0E-4	92.0665	92.0667	1.0E-4	0.0	8.0E-4	0.0	1
0.0476	8.0E-4	92.2512	92.252	8.0E-4	0.0	0.0040	0.0	1
0.0357	0.0019	92.2989	92.3008	0.0019	0.0	0.0098	0.0	1
0.1539	3.0E-4	92.3347	92.3351	3.0E-4	0.0	0.0019	0.0	1
0.018	1.0E-4	92.4886	92.4887	1.0E-4	0.0	6.0E-4	0.0	1
0.065	0.0010	92.5066	92.5077	0.0010	0.0	0.0051	0.0	1
0.1883	0.0017	92.5717	92.5734	0.0017	0.0	0.0086	0.0	1
0.1041	0.0012	92.76	92.7613	0.0012	0.0	0.0062	0.0	1
0.4252	0.0014	92.8641	92.8656	0.0014	0.0	0.0071	0.0	1
0.0882	8.0E-4	93.2894	93.2902	8.0E-4	0.0	0.0040	0.0	1
0.1465	8.0E-4	93.3776	93.3784	8.0E-4	0.0	0.0041	0.0	1
0.3859	0.0031	93.5241	93.5273	0.0031	0.0	0.0157	0.0	1
0.3748	1.0E-4	93.9101	93.9103	1.0E-4	0.0	8.0E-4	0.0	1
0.0666	0.0018	94.2849	94.2868	0.0018	0.0	0.0091	0.0	1
0.1466	0.0016	94.3516	94.3532	0.0016	0.0	0.0080	0.0	1
0.3036	2.0E-4	94.4982	94.4984	2.0E-4	0.0	0.0012	0.0	1
0.1125	4.0E-4	94.8019	94.8024	4.0E-4	0.0	0.0023	0.0	1
0.1087	2.0E-4	94.9145	94.9147	2.0E-4	0.0	0.0010	0.0	1
0.0422	0.0035	95.0232	95.0268	0.0035	0.0	0.0175	0.0	1
0.4189	8.0E-4	95.0655	95.0663	8.0E-4	0.0	0.0042	0.0	1
0.1133	0.0019	95.4844	95.4864	0.0019	0.0	0.0099	0.0	1
1.0563	5.0E-4	95.5978	95.5983	5.0E-4	0.0	0.0028	0.0	1
0.1236	0.0012	96.6541	96.6553	0.0012	0.0	0.0062	0.0	1
0.1359	0.0020	96.7777	96.7798	0.0020	0.0	0.0104	0.0	1
0.1316	6.0E-4	96.9136	96.9143	6.0E-4	0.0	0.0034	0.0	1
0.4496	3.0E-4	97.0453	97.0457	3.0E-4	0.0	0.0019	0.0	1
0.2953	0.0010	97.4949	97.496	0.0010	0.0	0.0051	0.0	1
0.1053	0.0024	97.7902	97.7927	0.0024	0.0	0.0121	0.0	1
0.2081	1.0E-4	97.8956	97.8957	1.0E-4	0.0	5.0E-4	0.0	1
0.0279	0.0024	98.1037	98.1062	0.0024	0.0	0.0124	0.0	1
0.0096	7.0E-4	98.1316	98.1324	7.0E-4	0.0	0.0037	0.0	1
0.0955	7.0E-4	98.1412	98.142	7.0E-4	0.0	0.0038	0.0	1
0.3773	0.0031	98.2368	98.2399	0.0031	0.0	0.0156	0.0	1
0.1335	0.0065	98.6141	98.6206	0.0065	0.0	0.0328	0.0	1
0.3111	4.0E-4	98.7476	98.7481	4.0E-4	0.0	0.0021	0.0	1
0.1652	0.0058	99.0588	99.0647	0.0058	0.0	0.0291	0.0	1
0.6702	0.0034	99.2241	99.2276	0.0034	0.0	0.0174	0.0	2
0.6702	1.0E-4	99.2275	99.2277	1.0E-4	0.0	9.0E-4	1.0E-4	1
0.3586	0.0048	99.8978	99.9026	0.0048	0.0	0.0242	0.0	1

Using equations (analytically):
IAT: 0.2	Ts: 0.0020	Tw: 0.0	Tq: 0.0020	w: 1.0E-4	q: 0.0101	
Using simulation:
IAT: 0.2057	Ts: 0.0020	Tw: 0.0	Tq: 0.0020	w: 0.0	q: 0.0102	
