Lambda: 100.0	Ts: 0.0085	Simulation Time: 100.0

IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.0338	0.0040	9.2928	9.3501	0.0572	0.0531	5	5	7
0.0338	0.0151	9.2968	9.3653	0.0684	0.0532	6	5	6
0.0338	0.0098	9.3193	9.3751	0.0557	0.0459	5	4	5
0.0338	6.0E-4	9.3285	9.3757	0.0472	0.0465	4	4	4
0.0338	0.0010	9.3298	9.3767	0.0469	0.0459	4	4	3
0.0338	0.0012	9.3344	9.378	0.0436	0.0423	4	4	2
0.0166	3.0E-4	9.3442	9.3783	0.034	0.0337	3	3	2
0.0166	0.0143	9.378	9.3926	0.0146	2.0E-4	1	0	1
0.014	9.0E-4	9.3947	9.3956	9.0E-4	0.0	0	0	1
0.0047	0.0039	9.4087	9.4127	0.0039	0.0	0	0	1
0.0167	0.0059	9.4135	9.4194	0.0059	0.0	0	0	2
0.0038	0.0165	9.4136	9.436	0.0223	0.0058	2	0	4
0.015	0.0217	9.4304	9.4577	0.0273	0.0055	2	0	6
0.015	3.0E-4	9.4333	9.458	0.0247	0.0244	2	2	5
0.015	0.0049	9.4334	9.4629	0.0295	0.0246	2	2	4
0.015	0.0032	9.4372	9.4662	0.0289	0.0256	2	2	3
0.0042	7.0E-4	9.4512	9.4669	0.0157	0.0149	1	1	3
0.0042	0.0037	9.4517	9.4707	0.019	0.0152	1	1	2
0.016	0.0089	9.4667	9.4797	0.0129	0.0040	1	0	2
0.016	0.0048	9.471	9.4845	0.0135	0.0087	1	0	1
0.0054	0.0036	9.487	9.4906	0.0036	0.0	0	0	1
0.0033	0.0022	9.4925	9.4948	0.0022	0.0	0	0	1
0.0237	0.0090	9.4958	9.5049	0.0090	0.0	0	0	1
0.0155	0.0224	9.5196	9.542	0.0224	0.0	2	0	3
0.0237	0.0030	9.5208	9.5451	0.0243	0.0212	2	2	3
0.0237	0.0211	9.5285	9.5663	0.0377	0.0165	3	1	2
0.018	0.0019	9.5441	9.5682	0.0241	0.0221	2	2	2
0.0085	0.0183	9.5679	9.5865	0.0186	3.0E-4	1	0	2
0.0085	0.0051	9.5859	9.5917	0.0057	6.0E-4	0	0	1
0.0061	0.0066	9.5945	9.6011	0.0066	0.0	0	0	2
0.0061	0.0019	9.5995	9.6031	0.0035	0.0015	0	0	1
0.0082	0.0074	9.6057	9.6131	0.0074	0.0	0	0	2
0.0174	0.0124	9.6074	9.6255	0.018	0.0056	1	0	2
0.0174	0.0013	9.6157	9.6269	0.0111	0.0098	1	0	1
0.0182	0.0074	9.6332	9.6407	0.0074	0.0	0	0	1
0.0153	0.0141	9.6515	9.6656	0.0141	0.0	1	0	1
0.0147	0.0326	9.6668	9.6995	0.0326	0.0	3	0	3
0.0147	0.0030	9.6927	9.7026	0.0099	0.0068	0	0	2
0.0147	0.0052	9.6949	9.7079	0.0129	0.0076	1	0	1
0.0172	0.0146	9.7096	9.7243	0.0146	0.0	1	0	2
0.0141	0.0082	9.7101	9.7325	0.0224	0.0142	2	1	2
0.0141	0.0024	9.7273	9.735	0.0077	0.0052	0	0	1
0.0092	2.0E-4	9.7414	9.7416	2.0E-4	0.0	0	0	1
0.0067	0.0049	9.7507	9.7556	0.0049	0.0	0	0	2
0.0067	0.0027	9.7551	9.7584	0.0033	5.0E-4	0	0	1
0.0162	0.0097	9.7618	9.7715	0.0097	0.0	0	0	1
0.0217	0.0113	9.7781	9.7894	0.0113	0.0	1	0	1
0.0297	0.0070	9.7999	9.807	0.0070	0.0	0	0	2
0.0297	0.0086	9.8023	9.8156	0.0132	0.0046	1	0	1
0.0165	0.0097	9.8321	9.8418	0.0097	0.0	0	0	4
0.0165	0.0056	9.8343	9.8475	0.0132	0.0075	1	0	3
0.0165	4.0E-4	9.8393	9.848	0.0086	0.0081	0	0	2
0.0019	0.0095	9.8395	9.8575	0.018	0.0085	1	0	2
0.0328	0.01	9.8561	9.8676	0.0115	0.0014	1	0	3
0.0328	0.0098	9.8581	9.8774	0.0193	0.0095	1	0	2
0.0328	3.0E-4	9.8643	9.8777	0.0134	0.013	1	1	1
0.0016	0.0011	9.8972	9.8984	0.0011	0.0	0	0	1
0.0178	0.0282	9.8989	9.9272	0.0282	0.0	2	0	2
0.0178	0.0116	9.924	9.9388	0.0147	0.0031	1	0	1
0.0053	0.0014	9.9418	9.9433	0.0014	0.0	0	0	1
0.0031	8.0E-4	9.9472	9.9481	8.0E-4	0.0	0	0	1
0.0095	0.0013	9.9504	9.9517	0.0013	0.0	0	0	2
0.0095	0.0040	9.9514	9.9557	0.0043	3.0E-4	0	0	1
0.0332	0.0077	9.9609	9.9687	0.0077	0.0	0	0	1
0.0104	0.0183	9.9942	10.0125	0.0183	0.0	1	0	3
0.0265	0.0066	9.9958	10.0192	0.0233	0.0166	2	1	3
0.0265	0.0045	10.0073	10.0238	0.0165	0.0119	1	1	2
0.0265	0.0073	10.0177	10.0312	0.0134	0.0060	1	0	1
0.0132	0.0124	10.0442	10.0567	0.0124	0.0	1	0	2
0.0132	8.0E-4	10.047	10.0575	0.0104	0.0096	1	0	1
0.0218	0.0186	10.0603	10.0789	0.0186	0.0	1	0	2
0.0218	0.0012	10.0762	10.0802	0.0040	0.0027	0	0	1
0.0115	0.0248	10.098	10.1229	0.0248	0.0	2	0	2
0.0078	0.0083	10.1149	10.1312	0.0163	0.0080	1	0	3
0.0078	1.0E-4	10.1264	10.1314	0.0049	0.0048	0	0	2
0.0078	8.0E-4	10.1284	10.1322	0.0038	0.0029	0	0	1
0.0088	0.0064	10.1362	10.1427	0.0064	0.0	0	0	2
0.063	0.0216	10.1368	10.1643	0.0275	0.0059	2	0	3
0.063	0.0041	10.1456	10.1685	0.0229	0.0187	2	1	2
0.063	0.0239	10.1476	10.1924	0.0448	0.0209	4	2	1
0.0032	0.0095	10.2107	10.2202	0.0095	0.0	0	0	2
0.0052	0.0285	10.2196	10.2487	0.0291	6.0E-4	2	0	4
0.0084	0.0048	10.2229	10.2536	0.0307	0.0258	3	2	4
0.0084	0.0039	10.2404	10.2576	0.0171	0.0131	1	1	3
0.0184	0.0069	10.2456	10.2646	0.0189	0.0119	1	1	5
0.0184	0.0033	10.2509	10.2679	0.017	0.0137	1	1	4
0.0080	0.018	10.2594	10.2859	0.0265	0.0085	2	0	4
6.0E-4	0.0017	10.2595	10.2877	0.0281	0.0263	2	2	4
0.0134	0.041	10.261	10.3287	0.0677	0.0267	6	2	7
0.0037	0.0057	10.2794	10.3345	0.0551	0.0493	5	4	7
0.0172	0.0127	10.2874	10.3472	0.0598	0.0471	5	4	7
0.0172	0.0012	10.2881	10.3485	0.0604	0.0591	6	5	6
0.0241	0.0075	10.2908	10.3561	0.0652	0.0576	6	5	6
0.0241	0.0052	10.2935	10.3613	0.0678	0.0625	6	6	5
0.0241	0.0024	10.3188	10.3637	0.0449	0.0425	4	4	4
0.0241	6.0E-4	10.3322	10.3644	0.0321	0.0315	3	3	3
0.0241	0.0036	10.336	10.368	0.032	0.0284	3	2	2
0.0241	0.0089	10.3532	10.3769	0.0236	0.0147	2	1	1
0.0198	0.0111	10.3774	10.3885	0.0111	0.0	1	0	4
0.0198	0.0029	10.3819	10.3915	0.0095	0.0065	0	0	3
0.0198	0.0071	10.3849	10.3987	0.0138	0.0066	1	0	2
0.0435	0.0178	10.3884	10.4166	0.0281	0.0102	2	1	4
0.0435	0.0045	10.4083	10.4212	0.0128	0.0083	1	0	3
0.0435	0.0114	10.4113	10.4326	0.0212	0.0098	2	0	2
0.0435	0.0211	10.4122	10.4538	0.0415	0.0204	4	2	1
0.0073	0.0118	10.4558	10.4676	0.0118	0.0	1	0	3
0.0073	0.0034	10.4613	10.4711	0.0098	0.0063	0	0	2
0.0176	0.0099	10.4645	10.4811	0.0165	0.0065	1	0	4
0.0176	0.0107	10.4719	10.4918	0.0199	0.0092	1	0	3
0.0204	0.0088	10.4724	10.5007	0.0282	0.0194	2	1	5
0.0204	0.0	10.4749	10.5007	0.0258	0.0257	2	2	4
0.0204	0.0067	10.4925	10.5075	0.0149	0.0081	1	0	3
0.0204	0.0044	10.4953	10.512	0.0167	0.0122	1	1	2
0.0204	0.0030	10.4968	10.515	0.0182	0.0152	1	1	1
0.0203	0.0031	10.5172	10.5203	0.0031	0.0	0	0	2
0.0203	8.0E-4	10.519	10.5211	0.0021	0.0013	0	0	1
0.016	0.0185	10.5393	10.5579	0.0185	0.0	1	0	4
0.0169	0.0051	10.5432	10.563	0.0198	0.0146	1	1	4
0.0159	0.0198	10.5452	10.5829	0.0376	0.0177	3	1	4
0.0032	0.0156	10.5455	10.5985	0.0529	0.0373	5	3	5
0.0109	0.0094	10.5616	10.608	0.0463	0.0369	4	3	8
0.0109	0.0018	10.5785	10.6098	0.0312	0.0294	3	2	7
0.0096	0.0080	10.5945	10.6178	0.0232	0.0152	2	1	7
0.0096	0.0041	10.5979	10.6219	0.024	0.0199	2	1	6
0.0096	0.0026	10.6012	10.6246	0.0234	0.0207	2	2	5
0.022	0.0433	10.6013	10.668	0.0666	0.0233	6	2	9
0.022	0.0032	10.603	10.6712	0.0681	0.0649	6	6	8
0.022	8.0E-4	10.6057	10.672	0.0663	0.0654	6	6	7
0.0072	0.0092	10.6166	10.6813	0.0646	0.0553	6	5	7
0.0218	0.0203	10.6263	10.7016	0.0753	0.0549	7	5	8
0.0218	0.0085	10.6267	10.7102	0.0835	0.0749	8	7	7
0.037	0.0201	10.6543	10.7303	0.0759	0.0558	7	5	7
0.037	0.0128	10.6553	10.7431	0.0878	0.0749	8	7	6
0.037	0.0010	10.657	10.7442	0.0871	0.086	8	8	5
0.037	0.0113	10.6791	10.7555	0.0763	0.065	7	6	4
0.0118	0.0041	10.6863	10.7597	0.0733	0.0691	7	6	4
0.0118	0.0027	10.6972	10.7624	0.0652	0.0624	6	6	3
0.0118	0.0013	10.719	10.7638	0.0447	0.0433	4	4	2
0.0199	0.02	10.7561	10.7838	0.0276	0.0076	2	0	2
0.0144	0.0132	10.7679	10.797	0.0291	0.0158	2	1	3
0.0144	0.0048	10.7878	10.8019	0.014	0.0091	1	0	2
0.0202	0.0077	10.7949	10.8097	0.0147	0.0069	1	0	2
0.0202	0.0055	10.8093	10.8152	0.0058	3.0E-4	0	0	1
0.0286	0.0072	10.8296	10.8368	0.0072	0.0	0	0	2
0.0286	0.0043	10.8308	10.8411	0.0103	0.0060	1	0	1
0.0035	0.0016	10.8594	10.8611	0.0016	0.0	0	0	1
0.0161	0.0074	10.863	10.8705	0.0074	0.0	0	0	2
0.0161	0.0032	10.8653	10.8737	0.0083	0.0051	0	0	1
0.0131	0.0083	10.8815	10.8898	0.0083	0.0	0	0	3
0.0040	0.0159	10.8887	10.9057	0.017	0.0010	1	0	5
0.0036	0.0123	10.8891	10.9181	0.0289	0.0166	2	1	8
0.0275	0.018	10.9022	10.9361	0.0339	0.0158	3	1	8
0.0275	0.0035	10.9032	10.9397	0.0365	0.0329	3	3	7
0.0197	0.0286	10.9055	10.9684	0.0628	0.0342	6	3	7
0.0063	0.0297	10.9095	10.9982	0.0886	0.0588	8	5	12
0.0268	0.0068	10.9118	11.005	0.0931	0.0863	9	8	12
0.0268	7.0E-4	10.9162	11.0058	0.0895	0.0887	8	8	11
0.0268	0.0097	10.9179	11.0155	0.0975	0.0878	9	8	10
0.0268	0.0040	10.9216	11.0195	0.0978	0.0938	9	9	9
0.0218	0.0111	10.9492	11.0306	0.0814	0.0703	8	7	9
0.0218	0.0147	10.9689	11.0454	0.0765	0.0617	7	6	8
0.0218	0.0041	10.9691	11.0496	0.0805	0.0763	8	7	7
0.0035	0.0227	10.9694	11.0723	0.1029	0.0802	10	8	9
0.0058	0.0041	10.9789	11.0764	0.0974	0.0933	9	9	9
0.0058	2.0E-4	10.988	11.0766	0.0886	0.0884	8	8	8
0.0058	7.0E-4	10.9954	11.0773	0.0819	0.0811	8	8	7
0.0058	0.0013	11.0018	11.0787	0.0769	0.0755	7	7	6
0.0035	0.0071	11.0287	11.0859	0.0572	0.05	5	5	7
0.0062	0.0056	11.0505	11.0915	0.041	0.0353	4	3	8
0.0062	0.0021	11.0598	11.0937	0.0339	0.0317	3	3	7
0.0351	0.0049	11.071	11.0987	0.0276	0.0226	2	2	7
0.0351	2.0E-4	11.0745	11.099	0.0244	0.0241	2	2	6
0.0351	0.0011	11.0804	11.1001	0.0196	0.0185	1	1	5
0.0351	0.0010	11.0854	11.1011	0.0157	0.0147	1	1	4
0.0351	0.0023	11.0889	11.1035	0.0145	0.0122	1	1	3
0.0351	0.0035	11.0904	11.107	0.0165	0.013	1	1	2
0.0351	4.0E-4	11.0967	11.1075	0.0108	0.0103	1	1	1
0.0080	3.0E-4	11.1319	11.1322	3.0E-4	0.0	0	0	1
0.0299	0.0122	11.1399	11.1522	0.0122	0.0	1	0	2
0.0299	5.0E-4	11.1481	11.1527	0.0046	0.0041	0	0	1
0.0114	0.0032	11.1781	11.1813	0.0032	0.0	0	0	1
0.0045	6.0E-4	11.1895	11.1902	6.0E-4	0.0	0	0	1
0.0376	0.0016	11.194	11.1957	0.0016	0.0	0	0	1
0.0043	0.0041	11.2317	11.2358	0.0041	0.0	0	0	1
0.0154	0.0068	11.236	11.2429	0.0068	0.0	0	0	2
0.0154	0.0025	11.2365	11.2454	0.0089	0.0063	0	0	1
0.0095	0.0026	11.252	11.2546	0.0026	0.0	0	0	1
0.0097	0.0014	11.2615	11.263	0.0014	0.0	0	0	1
0.0041	0.0056	11.2712	11.2768	0.0056	0.0	0	0	4
0.0069	0.0010	11.2725	11.2779	0.0054	0.0043	0	0	4
0.0069	0.0023	11.2731	11.2803	0.0071	0.0047	0	0	3
0.0129	0.0176	11.2736	11.298	0.0243	0.0067	2	0	4
0.0157	0.0352	11.2778	11.3332	0.0554	0.0202	5	2	10
0.0077	0.0137	11.2847	11.347	0.0622	0.0485	6	4	11
0.0077	0.0014	11.2856	11.3484	0.0628	0.0613	6	6	10
0.0074	0.0074	11.2986	11.3559	0.0573	0.0498	5	4	10
0.0060	0.0135	11.3115	11.3695	0.058	0.0444	5	4	11
0.0094	0.0102	11.316	11.3798	0.0638	0.0535	6	5	13
0.0118	0.0165	11.3165	11.3963	0.0798	0.0633	7	6	14
0.0118	0.0025	11.3186	11.3988	0.0802	0.0777	8	7	13
0.0118	4.0E-4	11.3194	11.3993	0.0799	0.0794	7	7	12
0.0097	0.0086	11.3266	11.408	0.0813	0.0726	8	7	12
0.0025	0.0032	11.3424	11.4113	0.0688	0.0655	6	6	12
0.0025	0.0	11.3434	11.4113	0.0679	0.0679	6	6	11
0.0088	0.0078	11.3511	11.4192	0.0681	0.0602	6	6	12
0.0342	0.0162	11.3586	11.4355	0.0768	0.0606	7	6	12
0.0342	0.0047	11.3648	11.4402	0.0754	0.0707	7	7	11
0.0342	0.0098	11.3708	11.45	0.0792	0.0694	7	6	10
0.0401	0.0141	11.3713	11.4642	0.0929	0.0787	9	7	10
0.0401	0.0053	11.3749	11.4696	0.0947	0.0893	9	8	9
0.0401	0.0060	11.3843	11.4756	0.0913	0.0853	9	8	8
0.0401	0.0124	11.3877	11.488	0.1003	0.0879	10	8	7
0.0131	0.0176	11.3996	11.5057	0.1061	0.0884	10	8	8
0.0131	0.0033	11.4093	11.5091	0.0997	0.0964	9	9	7
0.0072	0.0098	11.4118	11.5189	0.1071	0.0972	10	9	7
0.0139	0.0173	11.4141	11.5363	0.1222	0.1048	12	10	9
0.0139	0.0032	11.4229	11.5395	0.1166	0.1134	11	11	8
0.0139	0.0015	11.4571	11.5411	0.0839	0.0823	8	8	7
0.0011	0.0134	11.4973	11.5545	0.0571	0.0437	5	4	9
0.0423	0.0033	11.4992	11.5579	0.0587	0.0553	5	5	10
0.0423	0.0015	11.5123	11.5594	0.047	0.0455	4	4	9
0.0423	0.0086	11.5195	11.5681	0.0485	0.0398	4	3	8
0.0423	0.0037	11.5267	11.5718	0.045	0.0413	4	4	7
0.0423	0.0010	11.5308	11.5729	0.0421	0.041	4	4	6
0.0423	0.0075	11.5447	11.5804	0.0356	0.0281	3	2	5
0.0423	0.0063	11.5482	11.5867	0.0385	0.0321	3	3	4
0.0423	0.0033	11.5542	11.5901	0.0358	0.0324	3	3	3
0.0054	0.0296	11.5554	11.6197	0.0643	0.0346	6	3	7
0.0141	0.0057	11.5557	11.6255	0.0698	0.064	6	6	7
0.0141	0.0028	11.598	11.6284	0.0303	0.0275	3	2	6
0.0058	0.0137	11.6075	11.6422	0.0346	0.0208	3	2	6
0.0152	0.0177	11.6098	11.6599	0.0501	0.0324	5	3	7
0.0030	0.0044	11.6102	11.6644	0.0542	0.0497	5	4	8
0.0089	0.0031	11.6197	11.6675	0.0478	0.0446	4	4	8
0.0197	0.0255	11.6252	11.693	0.0678	0.0423	6	4	8
0.0197	8.0E-4	11.6394	11.6939	0.0545	0.0536	5	5	7
0.0197	0.0015	11.6453	11.6954	0.0501	0.0486	5	4	6
0.0273	0.0256	11.6465	11.721	0.0745	0.0489	7	4	9
0.0273	0.011	11.6618	11.7321	0.0703	0.0592	7	5	8
0.0103	0.0207	11.6641	11.7528	0.0887	0.0679	8	6	9
0.0319	0.0228	11.6672	11.7757	0.1084	0.0856	10	8	10
0.0319	0.019	11.6762	11.7948	0.1185	0.0995	11	9	9
0.0319	0.0081	11.6959	11.8029	0.1069	0.0988	10	9	8
0.0319	0.0010	11.6964	11.8039	0.1074	0.1064	10	10	7
0.0099	0.0081	11.7156	11.812	0.0964	0.0883	9	8	8
0.0018	0.0113	11.7208	11.8234	0.1026	0.0912	10	9	9
0.0253	0.0242	11.7482	11.8477	0.0994	0.0752	9	7	9
0.0088	0.0034	11.7504	11.8511	0.1007	0.0973	10	9	9
0.0232	0.016	11.7607	11.8672	0.1064	0.0903	10	9	11
0.0232	0.0093	11.7722	11.8765	0.1043	0.0949	10	9	10
0.0232	0.0028	11.8041	11.8794	0.0752	0.0723	7	7	9
0.0232	0.0031	11.8043	11.8825	0.0781	0.075	7	7	8
0.0232	0.0022	11.8142	11.8847	0.0704	0.0682	7	6	7
0.0099	0.0104	11.8218	11.8952	0.0733	0.0629	7	6	7
0.0090	0.0073	11.8236	11.9025	0.0788	0.0715	7	7	8
0.0090	0.0063	11.849	11.9088	0.0598	0.0535	5	5	7
0.0049	0.0012	11.8579	11.91	0.0521	0.0509	5	5	7
0.0336	0.0208	11.8592	11.9308	0.0716	0.0508	7	5	9
0.0336	0.0233	11.8666	11.9541	0.0875	0.0642	8	6	8
0.0083	0.0043	11.8898	11.9585	0.0686	0.0643	6	6	8
0.0083	0.0021	11.8997	11.9607	0.0609	0.0587	6	5	7
0.01	0.0115	11.9004	11.9722	0.0718	0.0602	7	6	9
0.01	0.0030	11.9095	11.9753	0.0658	0.0627	6	6	8
0.0166	0.0248	11.9144	12.0001	0.0856	0.0608	8	6	11
0.0097	0.0201	11.9181	12.0202	0.102	0.0819	10	8	11
0.012	0.0097	11.9214	12.03	0.1085	0.0987	10	9	11
0.06	0.0141	11.9551	12.0441	0.0889	0.0748	8	7	12
0.06	0.0137	11.9635	12.0579	0.0943	0.0805	9	8	11
0.06	0.0094	11.9679	12.0673	0.0994	0.0899	9	8	10
0.06	3.0E-4	11.9699	12.0676	0.0976	0.0973	9	9	9
0.06	5.0E-4	11.98	12.0682	0.0881	0.0876	8	8	8
0.06	0.0024	11.9915	12.0706	0.0791	0.0767	7	7	7
0.06	0.0050	11.9929	12.0757	0.0827	0.0777	8	7	6
0.06	0.0014	11.9953	12.0771	0.0818	0.0804	8	8	5
0.06	0.0	12.0119	12.0772	0.0652	0.0652	6	6	4
0.06	0.0043	12.0217	12.0815	0.0597	0.0554	5	5	3
0.06	0.0061	12.0337	12.0877	0.0539	0.0477	5	4	2
0.0108	0.0154	12.0372	12.1031	0.0659	0.0505	6	5	2
0.0108	0.0015	12.0973	12.1047	0.0074	0.0058	0	0	1
0.0097	0.0113	12.1081	12.1194	0.0113	0.0	1	0	2
0.0291	0.0024	12.1102	12.1219	0.0116	0.0092	1	0	2
0.0291	0.0139	12.12	12.1358	0.0158	0.0019	1	0	1
0.0143	6.0E-4	12.1491	12.1498	6.0E-4	0.0	0	0	1
5.0E-4	0.0021	12.1634	12.1655	0.0021	0.0	0	0	2
0.0202	0.0071	12.1653	12.1727	0.0073	2.0E-4	0	0	2
0.0202	0.0086	12.1659	12.1814	0.0155	0.0068	1	0	1
0.0174	0.0103	12.1862	12.1965	0.0103	0.0	1	0	3
0.0174	0.0031	12.1887	12.1997	0.0109	0.0078	1	0	2
0.0174	0.0020	12.1892	12.2017	0.0125	0.0105	1	1	1
8.0E-4	3.0E-4	12.2066	12.207	3.0E-4	0.0	0	0	1
0.0129	0.0024	12.2075	12.2099	0.0024	0.0	0	0	2
0.0129	0.0092	12.2086	12.2192	0.0105	0.0013	1	0	1
0.0165	0.0107	12.2215	12.2323	0.0107	0.0	1	0	1
0.0024	0.0039	12.238	12.242	0.0039	0.0	0	0	3
0.0024	0.0014	12.2389	12.2435	0.0045	0.0030	0	0	2
0.0029	0.0034	12.2418	12.2469	0.0051	0.0016	0	0	3
0.0193	0.0132	12.2442	12.2602	0.0159	0.0026	1	0	4
0.0193	0.0033	12.2444	12.2635	0.0191	0.0158	1	1	3
0.0193	0.0067	12.2473	12.2703	0.0229	0.0161	2	1	2
0.0077	0.0134	12.2522	12.2838	0.0316	0.0181	3	1	4
0.0304	0.0325	12.2715	12.3164	0.0448	0.0122	4	1	12
0.0304	0.0077	12.277	12.3241	0.0471	0.0394	4	3	11
0.0304	0.0136	12.2776	12.3377	0.0601	0.0465	6	4	10
0.0222	0.0078	12.2853	12.3456	0.0603	0.0524	6	5	10
0.0028	0.0209	12.2892	12.3665	0.0773	0.0564	7	5	10
0.0050	0.0177	12.2928	12.3843	0.0915	0.0737	9	7	14
0.0053	0.0080	12.2982	12.3924	0.0941	0.0861	9	8	15
0.0136	0.0225	12.2991	12.4149	0.1158	0.0932	11	9	18
0.0136	6.0E-4	12.3019	12.4156	0.1137	0.113	11	11	17
0.0136	0.0053	12.3046	12.4209	0.1162	0.1109	11	11	16
0.0287	0.0194	12.3059	12.4404	0.1345	0.115	13	11	17
0.0287	0.0034	12.3113	12.4439	0.1325	0.1291	13	12	16
0.0287	0.0037	12.3418	12.4476	0.1058	0.102	10	10	15
0.0244	0.0102	12.3641	12.4578	0.0937	0.0835	9	8	16
0.0244	0.0061	12.3669	12.4639	0.0969	0.0908	9	9	15
0.0244	0.0129	12.3729	12.4769	0.1039	0.0909	10	9	14
0.0244	0.0025	12.3744	12.4794	0.1049	0.1024	10	10	13
0.0201	0.0129	12.3786	12.4923	0.1136	0.1007	11	10	14
0.0201	0.0050	12.3796	12.4974	0.1177	0.1126	11	11	13
0.0201	0.0125	12.3847	12.51	0.1252	0.1126	12	11	12
0.0053	0.0138	12.3913	12.5238	0.1325	0.1186	13	11	13
0.0079	0.0042	12.3966	12.5281	0.1314	0.1272	13	12	13
0.0079	0.0017	12.3973	12.5299	0.1325	0.1307	13	13	12
0.0023	0.0036	12.3973	12.5335	0.1361	0.1325	13	13	12
0.0082	0.0096	12.4129	12.5432	0.1302	0.1206	13	12	12
0.0153	0.0073	12.4266	12.5505	0.1239	0.1166	12	11	12
0.0079	0.0156	12.4267	12.5661	0.1394	0.1238	13	12	13
0.0197	0.0031	12.4554	12.5693	0.1138	0.1107	11	11	13
0.0197	0.0048	12.4563	12.5742	0.1179	0.113	11	11	12
0.0124	0.0262	12.4808	12.6004	0.1196	0.0934	11	9	13
0.0124	0.0023	12.492	12.6028	0.1108	0.1084	11	10	12
0.0124	0.0024	12.5122	12.6053	0.093	0.0906	9	9	11
0.0075	0.0114	12.5199	12.6167	0.0968	0.0854	9	8	12
0.0075	0.0050	12.5252	12.6218	0.0966	0.0915	9	9	11
0.0235	0.0035	12.5332	12.6254	0.0921	0.0886	9	8	11
0.0235	0.0191	12.5355	12.6445	0.109	0.0898	10	8	10
0.0094	0.0072	12.5437	12.6517	0.1079	0.1007	10	10	10
0.0246	0.0478	12.5591	12.6996	0.1404	0.0926	14	9	15
0.0246	0.0045	12.5605	12.7041	0.1436	0.139	14	13	14
0.0246	0.0040	12.5684	12.7082	0.1397	0.1356	13	13	13
0.0246	0.0057	12.5882	12.7139	0.1257	0.12	12	12	12
0.0051	0.0061	12.5933	12.72	0.1267	0.1206	12	12	12
0.0126	0.0288	12.6057	12.7488	0.1431	0.1142	14	11	13
0.0135	0.0124	12.6159	12.7613	0.1453	0.1328	14	13	13
0.0135	2.0E-4	12.6235	12.7616	0.1381	0.1378	13	13	12
0.0135	0.0045	12.647	12.7662	0.1192	0.1146	11	11	11
0.0044	0.0199	12.6564	12.7862	0.1297	0.1097	12	10	13
0.0102	0.0022	12.6688	12.7884	0.1195	0.1173	11	11	13
0.0055	0.0144	12.6845	12.8028	0.1182	0.1038	11	10	13
0.0024	0.0020	12.6882	12.8049	0.1166	0.1146	11	11	13
0.0059	0.0138	12.6914	12.8187	0.1273	0.1135	12	11	15
0.0213	0.0156	12.6941	12.8344	0.1402	0.1245	14	12	15
0.0213	0.0072	12.7187	12.8416	0.1228	0.1156	12	11	14
0.0085	0.0055	12.7239	12.8471	0.1232	0.1177	12	11	14
0.0085	7.0E-4	12.7453	12.8479	0.1025	0.1017	10	10	13
0.0149	0.03	12.758	12.878	0.12	0.0899	12	8	15
0.0022	0.0027	12.7715	12.8807	0.1092	0.1065	10	10	15
0.0087	0.0034	12.7717	12.8842	0.1125	0.109	11	10	15
0.0174	0.0118	12.7839	12.896	0.1121	0.1003	11	10	16
0.0174	0.0048	12.7883	12.9008	0.1125	0.1076	11	10	15
0.0174	0.0061	12.7986	12.9069	0.1083	0.1022	10	10	14
0.0174	0.0018	12.8041	12.9088	0.1046	0.1028	10	10	13
0.0174	2.0E-4	12.8065	12.909	0.1024	0.1022	10	10	12
0.0174	0.0011	12.8089	12.9101	0.1012	0.1	10	10	11
0.0332	0.0069	12.8165	12.9171	0.1005	0.0936	10	9	11
0.0090	0.0304	12.8225	12.9476	0.1251	0.0946	12	9	11
0.0121	0.0491	12.8438	12.9967	0.1529	0.1038	15	10	14
0.0047	0.0083	12.8524	13.0051	0.1527	0.1443	15	14	14
0.0047	1.0E-4	12.8524	13.0052	0.1527	0.1526	15	15	13
0.0047	1.0E-4	12.864	13.0054	0.1414	0.1412	14	14	12
0.0040	0.0044	12.879	13.0098	0.1308	0.1264	13	12	12
0.0040	8.0E-4	12.8812	13.0107	0.1294	0.1285	12	12	11
0.0077	0.0058	12.89	13.0165	0.1265	0.1206	12	12	11
0.0288	0.0038	12.8936	13.0204	0.1267	0.1228	12	12	11
0.0288	0.0093	12.9111	13.0298	0.1186	0.1093	11	10	10
0.0288	0.0064	12.9443	13.0362	0.0919	0.0854	9	8	9
0.0099	0.0156	12.9534	13.0519	0.0985	0.0828	9	8	9
0.0261	0.0144	12.9561	13.0664	0.1102	0.0957	11	9	9
0.0261	0.0057	12.9806	13.0722	0.0915	0.0857	9	8	8
0.0261	9.0E-4	12.9906	13.0731	0.0825	0.0816	8	8	7
0.0261	0.0022	13.0028	13.0754	0.0726	0.0703	7	7	6
0.0044	0.0097	13.0076	13.0851	0.0775	0.0678	7	6	6
0.0325	0.0090	13.0117	13.0942	0.0825	0.0734	8	7	6
0.0325	0.0252	13.0194	13.1195	0.1	0.0748	10	7	5
0.0325	0.0015	13.0482	13.121	0.0727	0.0712	7	7	4
0.0015	0.0010	13.0582	13.122	0.0638	0.0627	6	6	4
0.0030	0.0040	13.0843	13.126	0.0417	0.0376	4	3	5
0.0035	0.0024	13.0888	13.1285	0.0396	0.0372	3	3	5
0.0047	0.0071	13.1213	13.1357	0.0143	0.0071	1	0	5
