Lambda: 5.0	Ts: 0.15	Simulation Time: 1000.0

IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.0593	0.0064	220.7189	220.7529	0.0339	0.0275	0	0	1
0.0884	0.0195	220.7783	220.7979	0.0195	0.0	0	0	1
0.0551	0.659	220.8668	221.5258	0.659	0.0	3	0	4
0.0551	0.0029	221.3128	221.5288	0.216	0.213	1	1	3
0.0551	0.0176	221.4731	221.5464	0.0733	0.0557	0	0	2
0.4887	0.3489	221.5056	221.8954	0.3897	0.0408	1	0	3
0.4887	0.0442	221.5607	221.9396	0.3789	0.3346	1	1	2
0.4887	0.0675	221.8163	222.0072	0.1908	0.1232	0	0	1
0.2204	0.0505	222.3051	222.3556	0.0505	0.0	0	0	1
0.1685	0.0248	222.5255	222.5504	0.0248	0.0	0	0	1
0.0629	0.0285	222.694	222.7225	0.0285	0.0	0	0	2
0.0629	0.0052	222.7197	222.7278	0.0081	0.0028	0	0	1
0.2206	0.1402	222.7826	222.9229	0.1402	0.0	0	0	2
0.2592	0.1553	222.8387	223.0782	0.2394	0.0841	1	0	2
0.2592	0.0128	223.0593	223.091	0.0316	0.0188	0	0	1
0.097	0.253	223.3186	223.5716	0.253	0.0	1	0	3
0.695	0.159	223.4583	223.7306	0.2723	0.1132	1	0	3
0.695	0.1081	223.4993	223.8388	0.3394	0.2313	1	1	2
0.695	0.1308	223.5963	223.9696	0.3732	0.2424	1	1	1
0.0646	0.0758	224.2914	224.3673	0.0758	0.0	0	0	2
0.5988	0.1528	224.3486	224.5201	0.1715	0.0186	0	0	3
0.5988	0.0662	224.4132	224.5864	0.1731	0.1068	0	0	2
0.5988	0.3039	224.414	224.8903	0.4762	0.1723	2	0	1
0.3103	0.1349	225.0128	225.1478	0.1349	0.0	0	0	3
0.3103	0.0152	225.0569	225.1631	0.1061	0.0909	0	0	2
0.3103	0.0043	225.1105	225.1674	0.0569	0.0525	0	0	1
0.1618	0.4431	225.4208	225.8639	0.4431	0.0	2	0	4
0.0687	0.1001	225.641	225.9641	0.3231	0.2229	1	1	6
0.0688	0.1658	225.7149	226.13	0.415	0.2492	2	1	8
0.3678	0.0105	225.7164	226.1405	0.424	0.4135	2	2	8
0.3678	0.1515	225.8782	226.2921	0.4138	0.2622	2	1	7
0.3678	0.1842	225.9032	226.4763	0.5731	0.3888	2	1	6
0.1001	0.0788	225.9539	226.5552	0.6012	0.5223	3	2	6
0.0646	0.0695	226.0227	226.6248	0.602	0.5325	3	2	6
0.3785	0.122	226.0429	226.7468	0.7039	0.5818	3	2	6
0.3785	0.0054	226.0614	226.7522	0.6908	0.6853	3	3	5
0.28	0.39	226.1303	227.1423	1.012	0.6219	5	3	5
0.3054	0.2253	226.4982	227.3677	0.8694	0.6441	4	3	6
0.3054	0.0395	226.5983	227.4072	0.8088	0.7693	4	3	5
0.3054	0.0769	226.663	227.4841	0.8211	0.7441	4	3	4
0.1681	0.383	227.0415	227.8672	0.8256	0.4425	4	2	6
0.1132	0.3837	227.3216	228.251	0.9294	0.5456	4	2	8
0.0491	0.1694	227.3351	228.4204	1.0852	0.9158	5	4	9
0.2755	0.0779	227.6405	228.4984	0.8578	0.7798	4	3	9
0.2755	0.0618	227.6505	228.5602	0.9096	0.8478	4	4	8
0.2755	0.0685	227.7589	228.6287	0.8698	0.8013	4	4	7
0.2323	0.078	227.9271	228.7068	0.7797	0.7016	3	3	7
0.2323	0.2039	228.0873	228.9107	0.8234	0.6194	4	3	6
0.827	0.6317	228.1526	229.5425	1.3899	0.7581	6	3	10
0.827	0.1293	228.2658	229.6719	1.406	1.2766	7	6	9
0.827	0.2342	228.3781	229.9061	1.528	1.2937	7	6	8
0.827	0.065	228.4273	229.9712	1.5438	1.4788	7	7	7
0.827	0.1019	228.7029	230.0731	1.3702	1.2683	6	6	6
0.2765	0.412	228.9352	230.4852	1.5499	1.1378	7	5	8
0.3368	0.3829	229.1262	230.8682	1.7419	1.3589	8	6	8
0.3559	0.2695	229.1641	231.1377	1.9735	1.704	9	8	8
0.3559	0.0304	229.2643	231.1681	1.9037	1.8733	9	9	7
0.3559	0.1979	229.312	231.366	2.054	1.8561	10	9	6
0.1159	0.0529	230.139	231.419	1.28	1.227	6	6	6
0.1159	0.0099	230.294	231.429	1.1349	1.125	5	5	5
0.4856	0.0697	230.4085	231.4987	1.0902	1.0205	5	5	5
0.4856	0.0525	230.685	231.5513	0.8662	0.8137	4	4	4
0.4856	0.1147	231.0218	231.666	0.6441	0.5294	3	2	3
0.4856	0.0557	231.3778	231.7217	0.3439	0.2881	1	1	2
0.4856	0.017	231.4938	231.7388	0.245	0.2279	1	1	1
0.535	0.0849	231.9795	232.0644	0.0849	0.0	0	0	1
0.0088	0.0054	232.5146	232.52	0.0054	0.0	0	0	1
0.505	0.1038	232.5234	232.6273	0.1038	0.0	0	0	1
0.0995	0.052	233.0285	233.0806	0.052	0.0	0	0	1
0.6672	0.0844	233.128	233.2125	0.0844	0.0	0	0	1
0.3307	0.0962	233.7953	233.8916	0.0962	0.0	0	0	1
0.182	0.3099	234.1261	234.4361	0.3099	0.0	1	0	4
0.182	0.1192	234.2461	234.5553	0.3091	0.1899	1	0	3
0.1945	0.17	234.3575	234.7254	0.3678	0.1977	1	0	3
0.3389	0.1669	234.384	234.8923	0.5083	0.3413	2	1	3
0.178	0.3022	234.5661	235.1946	0.6285	0.3262	3	1	3
0.1664	0.1356	234.7606	235.3302	0.5696	0.4339	2	2	3
0.1664	0.0749	235.0996	235.4052	0.3056	0.2306	1	1	2
0.2569	0.1818	235.2777	235.587	0.3093	0.1275	1	0	2
0.2413	0.4989	235.4441	236.086	0.6418	0.1429	3	0	3
0.2413	0.0436	235.7011	236.1296	0.4285	0.3848	2	1	2
0.1205	0.4639	235.9174	236.5936	0.6761	0.2122	3	1	6
0.3705	0.2645	236.1588	236.8582	0.6993	0.4347	3	2	6
0.3705	0.0795	236.1614	236.9377	0.7762	0.6967	3	3	5
0.1287	0.1024	236.2188	237.0402	0.8213	0.7189	4	3	6
0.1287	0.0102	236.5109	237.0505	0.5396	0.5293	2	2	5
0.1287	0.0077	236.526	237.0582	0.5321	0.5244	2	2	4
0.0413	0.0936	236.6466	237.1518	0.5052	0.4116	2	2	4
0.2233	0.1341	237.0171	237.286	0.2688	0.1346	1	0	5
0.2233	0.1029	237.0188	237.389	0.3701	0.2671	1	1	4
0.2233	0.0281	237.1475	237.4171	0.2695	0.2414	1	1	3
0.3016	0.2291	237.1889	237.6462	0.4573	0.2282	2	1	6
0.3016	0.2509	237.2031	237.8972	0.694	0.4431	3	2	5
0.3016	0.0248	237.4265	237.922	0.4954	0.4706	2	2	4
0.3219	0.0491	237.4932	237.9712	0.4779	0.4287	2	2	4
0.3219	0.0825	237.5038	238.0537	0.5499	0.4673	2	2	3
0.3219	0.1298	237.6272	238.1835	0.5563	0.4265	2	2	2
0.1767	0.1663	237.9288	238.3498	0.421	0.2547	2	1	4
0.1767	0.0178	238.2507	238.3677	0.1169	0.0991	0	0	3
0.2446	0.1925	238.2812	238.5603	0.279	0.0864	1	0	4
0.2446	0.0116	238.3432	238.5719	0.2287	0.217	1	1	3
0.2446	0.0916	238.5199	238.6636	0.1436	0.052	0	0	2
0.2446	0.0332	238.5284	238.6968	0.1684	0.1352	0	0	1
0.1166	0.1058	238.773	238.8788	0.1058	0.0	0	0	1
0.1289	0.056	238.8897	238.9457	0.056	0.0	0	0	1
0.3066	0.2398	239.0186	239.2585	0.2398	0.0	1	0	1
0.3631	0.1227	239.3253	239.448	0.1227	0.0	0	0	2
0.1657	0.3162	239.3829	239.7643	0.3814	0.0651	1	0	3
0.4731	0.6125	239.7461	240.3768	0.6307	0.0182	3	0	6
0.367	0.5206	239.7572	240.8974	1.1402	0.6196	5	3	6
0.4413	0.4474	239.9229	241.3449	1.422	0.9745	7	4	6
0.4413	0.018	240.0154	241.3629	1.3474	1.3294	6	6	5
0.4413	0.0334	240.0222	241.3963	1.3741	1.3407	6	6	4
0.4413	0.0106	240.155	241.407	1.2519	1.2413	6	6	3
0.2991	0.6296	240.6282	242.0367	1.4084	0.7787	7	3	6
0.0967	0.0789	240.9953	242.1156	1.1203	1.0413	5	5	6
0.2299	0.3057	241.4366	242.4213	0.9847	0.6789	4	3	9
0.2299	0.0458	241.6293	242.4672	0.8378	0.792	4	3	8
0.1122	0.1951	241.6576	242.6623	1.0047	0.8096	5	4	9
0.5221	0.3262	241.771	242.9886	1.2176	0.8913	6	4	10
0.268	0.3265	242.0701	243.3151	1.245	0.9184	6	4	11
0.268	0.0633	242.1668	243.3785	1.2117	1.1483	6	5	10
0.1785	0.6553	242.2398	244.0339	1.7941	1.1387	8	5	12
0.1785	0.0217	242.2576	244.0557	1.7981	1.7763	8	8	11
0.1785	0.0094	242.3239	244.0651	1.7411	1.7317	8	8	10
0.1785	0.1014	242.5539	244.1665	1.6125	1.5111	8	7	9
0.1458	0.2446	242.6155	244.4112	1.7956	1.5509	8	7	10
0.5611	0.138	242.7278	244.5493	1.8214	1.6833	9	8	10
0.5611	0.1505	242.7385	244.6998	1.9613	1.8107	9	9	9
0.5611	0.229	243.2606	244.9289	1.6682	1.4392	8	7	8
0.4189	0.2269	243.2945	245.1558	1.8613	1.6343	9	8	9
0.4189	0.0106	243.5626	245.1665	1.6038	1.5932	8	7	8
0.4189	0.0412	243.8561	245.2078	1.3517	1.3104	6	6	7
0.4189	0.0576	244.0075	245.2654	1.2579	1.2002	6	6	6
0.4189	0.0047	244.1861	245.2702	1.0841	1.0793	5	5	5
0.4189	0.1931	244.3263	245.4633	1.1369	0.9438	5	4	4
0.4189	0.0093	244.4722	245.4727	1.0005	0.9911	5	4	3
0.3075	0.1029	245.0333	245.5756	0.5422	0.4393	2	2	3
0.3075	0.0513	245.1059	245.627	0.5211	0.4697	2	2	2
0.3075	0.2039	245.5248	245.8309	0.3061	0.1022	1	0	1
0.1215	0.1042	245.8323	245.9366	0.1042	0.0	0	0	1
0.0699	0.2075	245.9538	246.1614	0.2075	0.0	1	0	2
0.3687	0.2928	246.1207	246.4542	0.3335	0.0407	1	0	2
0.3687	0.1017	246.1906	246.556	0.3654	0.2636	1	1	1
0.0403	0.2391	246.5593	246.7985	0.2391	0.0	1	0	4
0.0401	0.0171	246.5694	246.8157	0.2462	0.2291	1	1	4
0.0401	0.0126	246.627	246.8283	0.2013	0.1886	1	0	3
0.3412	0.4344	246.7583	247.2628	0.5045	0.07	2	0	7
0.2038	0.2606	246.7987	247.5234	0.7247	0.4641	3	2	10
0.213	0.3231	246.8388	247.8466	1.0077	0.6846	5	3	10
0.213	0.0599	246.8591	247.9066	1.0474	0.9875	5	4	9
0.2071	0.0311	246.9524	247.9377	0.9852	0.9541	4	4	9
0.2071	0.0267	247.0302	247.9644	0.9341	0.9074	4	4	8
0.3465	0.409	247.0499	248.3734	1.3235	0.9144	6	4	10
0.3465	0.0794	247.3912	248.4528	1.0616	0.9822	5	4	9
0.3465	0.1531	247.398	248.606	1.2079	1.0548	6	5	8
0.2034	0.1684	247.511	248.7745	1.2634	1.095	6	5	8
0.2034	0.0441	247.518	248.8186	1.3006	1.2564	6	6	7
0.2034	0.0050	247.7219	248.8236	1.1017	1.0967	5	5	6
0.174	0.2248	247.9349	249.0484	1.1135	0.8887	5	4	8
0.5671	0.3646	248.1421	249.4131	1.271	0.9063	6	4	9
0.5671	0.0549	248.2531	249.468	1.2149	1.16	6	5	8
0.5671	0.0080	248.355	249.476	1.121	1.1129	5	5	7
0.5671	0.1225	248.7016	249.5986	0.8969	0.7744	4	3	6
0.2181	0.1623	248.9051	249.761	0.8558	0.6934	4	3	6
0.4662	0.2953	248.9494	250.0563	1.1068	0.8115	5	4	6
0.4662	0.0311	248.986	250.0875	1.1014	1.0702	5	5	5
0.4662	0.0068	249.1601	250.0943	0.9342	0.9274	4	4	4
0.4662	0.0853	249.1683	250.1797	1.0114	0.926	5	4	3
0.4662	0.073	249.7355	250.2527	0.5172	0.4442	2	2	2
0.1386	0.1814	249.9536	250.4341	0.4805	0.2991	2	1	2
0.1386	0.0071	250.4198	250.4413	0.0214	0.0142	0	0	1
0.11	0.046	250.5585	250.6045	0.046	0.0	0	0	1
0.1664	0.1593	250.6685	250.8278	0.1593	0.0	0	0	1
0.1327	0.0859	250.8349	250.9209	0.0859	0.0	0	0	1
0.2472	0.0894	250.9677	251.0572	0.0894	0.0	0	0	1
0.3058	0.0947	251.2149	251.3096	0.0947	0.0	0	0	2
0.1966	0.3257	251.299	251.6354	0.3363	0.0106	1	0	2
0.1966	0.0050	251.6048	251.6405	0.0356	0.0305	0	0	1
0.4051	0.0624	251.8014	251.8639	0.0624	0.0	0	0	1
0.0104	0.0028	252.2066	252.2094	0.0028	0.0	0	0	1
0.1917	0.3507	252.217	252.5678	0.3507	0.0	1	0	3
0.1917	0.0371	252.2685	252.6049	0.3364	0.2993	1	1	2
0.1917	0.0045	252.5632	252.6095	0.0463	0.0417	0	0	1
0.1952	0.0253	252.7549	252.7802	0.0253	0.0	0	0	1
0.7128	0.0097	252.9502	252.9599	0.0097	0.0	0	0	2
0.7128	0.1396	252.9509	253.0996	0.1486	0.0089	0	0	1
0.2233	0.0961	253.6638	253.7599	0.0961	0.0	0	0	3
0.2233	0.0493	253.6714	253.8092	0.1378	0.0885	0	0	2
0.2222	0.1587	253.6821	253.968	0.2859	0.1271	1	0	2
0.2222	0.0884	253.9055	254.0565	0.151	0.0625	0	0	1
0.3298	0.396	254.1277	254.5238	0.396	0.0	1	0	2
0.3298	0.1881	254.4559	254.7119	0.256	0.0679	1	0	1
0.2236	0.0555	254.7858	254.8414	0.0555	0.0	0	0	2
0.2236	0.1733	254.8257	255.0148	0.189	0.0156	0	0	1
0.6867	0.222	255.0493	255.2714	0.222	0.0	1	0	1
0.2694	0.1483	255.7361	255.8844	0.1483	0.0	0	0	2
0.0618	0.4638	255.8428	256.3483	0.5054	0.0416	2	0	3
0.2139	0.0738	256.1122	256.4221	0.3098	0.236	1	1	3
0.2148	0.3058	256.3284	256.7279	0.3995	0.0937	1	0	4
0.2148	0.0186	256.3902	256.7466	0.3563	0.3376	1	1	3
0.6413	0.6937	256.6042	257.4404	0.8362	0.1424	4	0	5
0.6413	0.2859	256.6078	257.7263	1.1185	0.8325	5	4	4
0.0588	0.1223	256.8226	257.8486	1.026	0.9036	5	4	5
0.6462	0.2465	256.9613	258.0952	1.1338	0.8873	5	4	6
0.6462	0.2196	257.0863	258.3148	1.2285	1.0089	6	5	5
0.6462	0.1336	257.7276	258.4484	0.7208	0.5872	3	2	4
0.6462	0.1417	257.8129	258.5902	0.7773	0.6355	3	3	3
0.2839	0.2008	257.8718	258.7911	0.9193	0.7184	4	3	4
0.2839	0.1176	257.9858	258.9088	0.9229	0.8052	4	4	3
0.4189	0.2344	258.632	259.1433	0.5112	0.2767	2	1	4
0.4189	0.1904	258.6751	259.3338	0.6586	0.4681	3	2	3
0.3763	0.1356	258.9591	259.4694	0.5102	0.3746	2	1	4
0.3225	0.4172	258.9703	259.8866	0.9162	0.499	4	2	5
0.3225	0.0655	259.3892	259.9521	0.5629	0.4973	2	2	4
0.3225	0.2079	259.4007	260.1601	0.7594	0.5514	3	2	3
0.6075	0.158	259.777	260.3181	0.541	0.383	2	1	3
0.6075	0.0347	259.8525	260.3528	0.5003	0.4655	2	2	2
0.6075	0.1144	260.1751	260.4673	0.2922	0.1777	1	0	1
0.589	0.6351	260.7826	261.4178	0.6351	0.0	3	0	5
0.589	0.2632	260.807	261.681	0.874	0.6107	4	3	4
0.2809	0.3092	260.9432	261.9903	1.047	0.7378	5	3	4
0.2809	0.0454	261.2601	262.0357	0.7756	0.7301	3	3	3
0.102	0.1578	261.2969	262.1936	0.8966	0.7387	4	3	3
0.1521	0.1553	261.886	262.3489	0.4629	0.3075	2	1	4
0.0157	0.1147	262.167	262.4637	0.2966	0.1819	1	0	4
0.1788	0.1473	262.269	262.611	0.3419	0.1946	1	0	4
0.1788	0.0342	262.3052	262.6453	0.34	0.3058	1	1	3
0.2629	0.1558	262.4574	262.8011	0.3437	0.1879	1	0	4
0.2629	0.0607	262.4731	262.8618	0.3887	0.328	1	1	3
0.3924	0.1419	262.6519	263.0037	0.3517	0.2098	1	1	3
0.3924	0.0262	262.6897	263.0299	0.3402	0.314	1	1	2
0.3924	0.0549	262.9526	263.0849	0.1322	0.0773	0	0	1
0.9214	0.5368	263.3451	263.882	0.5368	0.0	2	0	4
0.9214	0.1892	263.3474	264.0712	0.7237	0.5345	3	2	3
0.9214	0.0	263.6071	264.0712	0.464	0.464	2	2	2
0.9214	0.3677	263.8744	264.439	0.5645	0.1968	2	0	1
0.1995	0.1562	264.7958	264.9521	0.1562	0.0	0	0	2
0.1995	0.0352	264.9459	264.9874	0.0414	0.0061	0	0	1
0.0789	0.0335	265.1454	265.179	0.0335	0.0	0	0	1
0.1171	0.0968	265.2244	265.3213	0.0968	0.0	0	0	2
0.1347	0.2772	265.2459	265.5985	0.3526	0.0753	1	0	4
0.495	0.3639	265.363	265.9624	0.5993	0.2354	2	1	6
0.495	0.0205	265.397	265.983	0.5859	0.5654	2	2	5
0.495	0.2627	265.4998	266.2458	0.7459	0.4831	3	2	4
0.495	0.0765	265.6345	266.3223	0.6877	0.6112	3	3	3
0.6135	0.2801	265.6839	266.6024	0.9185	0.6383	4	3	4
0.6135	0.4248	265.9582	267.0273	1.0691	0.6442	5	3	3
0.6135	0.0284	266.4532	267.0557	0.6025	0.574	3	2	2
0.6135	0.0075	266.5005	267.0632	0.5627	0.5552	2	2	1
0.1229	0.0754	267.114	267.1895	0.0754	0.0	0	0	1
0.1428	0.0805	267.237	267.3175	0.0805	0.0	0	0	2
0.3789	0.0968	267.257	267.4143	0.1573	0.0605	0	0	2
0.3789	0.1041	267.3998	267.5185	0.1187	0.0145	0	0	1
0.5181	0.1028	267.7787	267.8816	0.1028	0.0	0	0	1
0.0394	0.0953	268.2969	268.3923	0.0953	0.0	0	0	3
0.0394	0.0020	268.3291	268.3943	0.0652	0.0631	0	0	2
0.3428	0.1121	268.3712	268.5065	0.1352	0.0231	0	0	2
0.3428	0.0476	268.4107	268.5541	0.1434	0.0958	0	0	1
0.4342	0.2044	268.7535	268.958	0.2044	0.0	1	0	2
0.4342	0.0348	268.7995	268.9928	0.1932	0.1584	0	0	1
0.1986	0.5183	269.2338	269.7521	0.5183	0.0	2	0	6
0.0408	0.1301	269.3896	269.8822	0.4925	0.3624	2	1	6
0.1176	0.0407	269.476	269.923	0.447	0.4062	2	2	6
0.1176	0.0087	269.5999	269.9317	0.3318	0.3231	1	1	5
0.3482	0.5382	269.6594	270.47	0.8105	0.2722	4	1	8
0.3112	0.2499	269.6811	270.7199	1.0388	0.7889	5	3	8
0.3112	0.227	269.8797	270.947	1.0672	0.8401	5	4	7
0.3237	0.3065	269.9206	271.2535	1.3329	1.0264	6	5	8
0.1781	0.124	270.0382	271.3776	1.3393	1.2153	6	6	8
0.1781	0.0695	270.0707	271.4472	1.3764	1.3068	6	6	7
0.1255	0.111	270.195	271.5583	1.3632	1.2521	6	6	7
0.1255	0.0553	270.3515	271.6136	1.262	1.2067	6	6	6
0.2424	0.0872	270.6998	271.7009	1.001	0.9138	5	4	6
0.2424	0.0046	271.0111	271.7055	0.6944	0.6897	3	3	5
0.2292	0.2902	271.0267	271.9957	0.969	0.6788	4	3	5
0.2292	0.0093	271.3504	272.0051	0.6546	0.6452	3	3	4
0.2731	0.1347	271.5285	272.1398	0.6112	0.4765	3	2	4
0.2731	0.2383	271.6541	272.3781	0.724	0.4857	3	2	3
0.7875	0.1729	271.8965	272.5511	0.6545	0.4816	3	2	3
0.7875	0.0594	272.1257	272.6105	0.4847	0.4253	2	2	2
0.7875	0.1368	272.3989	272.7473	0.3484	0.2116	1	1	1
0.3563	0.0755	273.1864	273.2619	0.0755	0.0	0	0	1
0.1021	0.0305	273.5428	273.5734	0.0305	0.0	0	0	3
0.3568	0.1689	273.5544	273.7424	0.1879	0.0189	0	0	3
0.5788	0.3956	273.5599	274.138	0.578	0.1824	2	0	4
0.5788	0.3169	273.662	274.455	0.7929	0.4759	3	2	3
0.5788	0.1795	274.0189	274.6346	0.6157	0.4361	3	2	2
0.4442	0.4152	274.0951	275.0498	0.9546	0.5394	4	2	2
0.1745	0.3982	274.674	275.448	0.774	0.3758	3	1	4
0.1745	0.0034	275.1182	275.4514	0.3332	0.3298	1	1	3
0.075	0.0572	275.1383	275.5087	0.3704	0.3131	1	1	4
0.0829	0.1317	275.3048	275.6405	0.3356	0.2039	1	1	4
0.6247	0.0416	275.4794	275.6821	0.2027	0.161	1	0	5
0.6247	0.2656	275.4968	275.9478	0.4509	0.1852	2	0	4
0.6247	0.0221	275.5719	275.9699	0.398	0.3758	1	1	3
0.6247	0.1254	275.6549	276.0954	0.4405	0.315	2	1	2
0.6247	0.1648	275.6729	276.2603	0.5873	0.4224	2	2	1
0.05	0.0345	276.2977	276.3323	0.0345	0.0	0	0	1
0.3065	0.1703	276.3477	276.5181	0.1703	0.0	0	0	2
0.3065	0.1107	276.397	276.6289	0.2319	0.1211	1	0	1
0.1815	0.3213	276.7035	277.0249	0.3213	0.0	1	0	2
0.3505	0.1421	276.8862	277.1671	0.2809	0.1387	1	0	2
0.3505	0.0488	277.0678	277.216	0.1481	0.0993	0	0	1
0.1425	0.0727	277.4183	277.4911	0.0727	0.0	0	0	2
0.2554	0.459	277.4819	277.9502	0.4682	0.0092	2	0	3
0.2554	0.0547	277.6245	278.0049	0.3804	0.3257	1	1	2
0.281	0.3512	277.7525	278.3562	0.6037	0.2524	3	1	3
0.281	0.0347	278.008	278.3909	0.3829	0.3482	1	1	2
0.281	0.0781	278.2661	278.4691	0.2029	0.1248	1	0	1
0.1092	0.1147	278.5471	278.6619	0.1147	0.0	0	0	2
0.3997	0.0521	278.5712	278.7141	0.1428	0.0906	0	0	2
0.1093	0.4235	278.6805	279.1376	0.4571	0.0336	2	0	3
0.2588	0.1662	279.0802	279.3039	0.2236	0.0573	1	0	4
0.2588	0.0956	279.0856	279.3995	0.3139	0.2183	1	1	3
0.3177	0.1596	279.1949	279.5592	0.3642	0.2046	1	1	3
0.0696	0.3078	279.2484	279.8671	0.6186	0.3107	3	1	3
0.0646	0.0337	279.5073	279.9008	0.3935	0.3597	1	1	3
0.2402	0.2775	279.825	280.1783	0.3532	0.0757	1	0	3
0.1856	0.0983	279.8946	280.2766	0.3819	0.2836	1	1	3
0.1153	0.116	279.9593	280.3927	0.4334	0.3173	2	1	3
0.1153	0.0373	280.1995	280.43	0.2305	0.1931	1	0	2
0.1153	0.0379	280.3852	280.468	0.0827	0.0448	0	0	1
0.4986	0.0385	280.5006	280.5392	0.0385	0.0	0	0	1
0.0701	0.0578	280.9993	281.0571	0.0578	0.0	0	0	1
0.1562	0.039	281.0695	281.1085	0.039	0.0	0	0	2
0.1562	0.0505	281.0773	281.159	0.0816	0.0311	0	0	1
0.2719	0.5537	281.2336	281.7874	0.5537	0.0	2	0	4
0.2719	0.09	281.3561	281.8774	0.5213	0.4313	2	2	3
0.2719	0.0106	281.6683	281.8881	0.2197	0.2091	1	1	2
0.2719	0.0232	281.6855	281.9113	0.2258	0.2026	1	1	1
0.1549	0.0044	281.9574	281.9619	0.0044	0.0	0	0	1
0.8808	0.0132	282.1124	282.1257	0.0132	0.0	0	0	1
0.8237	0.2727	282.9933	283.266	0.2727	0.0	1	0	1
0.2431	0.1329	283.817	283.95	0.1329	0.0	0	0	1
0.0705	0.0678	284.0601	284.128	0.0678	0.0	0	0	1
0.52	0.495	284.1307	284.6257	0.495	0.0	2	0	3
0.52	0.0553	284.1455	284.681	0.5355	0.4802	2	2	2
0.52	0.0555	284.2691	284.7366	0.4675	0.4119	2	2	1
0.0871	0.0022	284.7891	284.7913	0.0022	0.0	0	0	1
0.1084	0.0342	284.8762	284.9104	0.0342	0.0	0	0	1
0.6918	0.2802	284.9846	285.2649	0.2802	0.0	1	0	1
0.1808	0.156	285.6765	285.8326	0.156	0.0	0	0	1
0.0385	0.0061	285.8573	285.8635	0.0061	0.0	0	0	1
0.0481	0.0298	285.8958	285.9257	0.0298	0.0	0	0	1
0.1082	0.1699	285.944	286.1139	0.1699	0.0	0	0	3
0.2663	0.2178	286.0412	286.3318	0.2906	0.0727	1	0	3
0.2663	0.0952	286.055	286.427	0.372	0.2767	1	1	2
0.3382	0.0938	286.1633	286.5209	0.3575	0.2637	1	1	2
0.3382	0.1383	286.4296	286.6592	0.2295	0.0912	1	0	1
0.1711	1.0E-4	286.7678	286.768	1.0E-4	0.0	0	0	1
0.0656	0.3585	286.939	287.2976	0.3585	0.0	1	0	4
0.0656	0.0071	286.9888	287.3048	0.316	0.3088	1	1	3
0.0524	0.0219	287.2029	287.3268	0.1238	0.1018	0	0	3
0.3103	0.0834	287.2452	287.4103	0.165	0.0815	0	0	3
0.3103	0.202	287.3108	287.6123	0.3014	0.0994	1	0	2
0.3103	0.0222	287.3632	287.6345	0.2712	0.249	1	1	1
0.1863	0.1012	287.6735	287.7748	0.1012	0.0	0	0	2
0.1863	0.0442	287.7714	287.8191	0.0476	0.0033	0	0	1
0.2066	0.0334	287.9578	287.9913	0.0334	0.0	0	0	1
0.7262	0.2404	288.1644	288.4049	0.2404	0.0	1	0	2
0.7262	0.1222	288.2517	288.5272	0.2754	0.1532	1	0	1
0.499	0.3018	288.9779	289.2797	0.3018	0.0	1	0	1
0.5071	0.3139	289.477	289.7909	0.3139	0.0	1	0	1
0.1878	0.2765	289.9841	290.2606	0.2765	0.0	1	0	5
0.8009	0.1024	290.0202	290.3631	0.3428	0.2404	1	1	6
0.8009	0.0751	290.0205	290.4383	0.4177	0.3426	2	1	5
0.8009	0.3527	290.0621	290.791	0.7288	0.3761	3	1	4
0.8009	0.0583	290.1323	290.8494	0.717	0.6586	3	3	3
0.8009	0.246	290.3202	291.0954	0.7751	0.5291	3	2	2
0.2561	0.1241	290.3473	291.2195	0.8722	0.748	4	3	2
0.2561	0.027	291.1482	291.2466	0.0983	0.0713	0	0	1
0.4046	0.0667	291.4044	291.4711	0.0667	0.0	0	0	1
0.16	0.0021	291.8091	291.8113	0.0021	0.0	0	0	1
0.1259	0.6836	291.9692	292.6528	0.6836	0.0	3	0	4
0.1246	0.1176	292.2377	292.7705	0.5327	0.415	2	2	4
0.1859	0.4138	292.5683	293.1843	0.6159	0.2021	3	1	6
0.317	0.1817	292.6067	293.366	0.7592	0.5775	3	2	6
0.317	0.2528	292.7327	293.6189	0.8862	0.6333	4	3	5
0.0917	0.0584	292.8573	293.6774	0.82	0.7615	4	3	5
0.1648	0.0772	293.0415	293.7546	0.7131	0.6359	3	3	5
0.1648	0.0421	293.1209	293.7967	0.6758	0.6337	3	3	4
0.5669	0.4537	293.3068	294.2505	0.9436	0.4899	4	2	4
0.3068	0.2501	293.6239	294.5006	0.8767	0.6265	4	3	4
0.3068	0.0354	293.7156	294.5361	0.8204	0.785	4	3	3
0.3068	0.1565	293.8805	294.6926	0.8121	0.6555	4	3	2
0.1912	0.2229	294.4475	294.9156	0.468	0.2451	2	1	4
0.0949	0.2178	294.7543	295.1334	0.379	0.1612	1	0	4
0.2886	0.0745	294.8336	295.2079	0.3743	0.2998	1	1	4
0.2523	0.3426	294.8594	295.5506	0.6912	0.3485	3	1	4
0.2523	0.0126	295.0506	295.5632	0.5126	0.5	2	2	3
0.2523	0.0305	295.1455	295.5938	0.4482	0.4177	2	2	2
0.0699	0.2123	295.4342	295.8061	0.3718	0.1595	1	0	3
0.445	0.7206	295.6866	296.5267	0.8401	0.1195	4	0	5
0.445	0.1663	295.8	296.6931	0.893	0.7267	4	3	4
0.0606	0.0766	295.87	296.7698	0.8998	0.8231	4	4	4
