K: 5
Lambda: 50.0
Ts: 0.03
Simulation Time: 100.0

time      	IAT  	Ts		Rho    	Arr      	Dep     	Tw     	Tq     	w   	q   
24.2326    	0.0282 	0.03 	1.2636 	23.2684    	24.2326    	0.4691 	0.4991 	2.065 	3.3287 	
24.2626    	0.0282 	0.03 	1.2617 	23.2782    	24.2626    	0.4701 	0.5001 	2.0682 	3.33 	
24.2926    	0.0282 	0.03 	1.2599 	23.3354    	24.2926    	0.471 	0.501 	2.0714 	3.3313 	
24.3226    	0.0282 	0.03 	1.258 	23.3526    	24.3226    	0.4719 	0.5019 	2.0726 	3.3307 	
24.3526    	0.0282 	0.03 	1.2612 	23.3824    	24.3526    	0.4728 	0.5028 	2.0668 	3.328 	
24.3826    	0.0282 	0.03 	1.2607 	23.3949    	24.3826    	0.4738 	0.5038 	2.0647 	3.3254 	
24.4126    	0.0282 	0.03 	1.2597 	23.4085    	24.4126    	0.4748 	0.5048 	2.0651 	3.3248 	
24.4426    	0.0282 	0.03 	1.2612 	23.4102    	24.4426    	0.4758 	0.5058 	2.0629 	3.3242 	
24.4726    	0.0282 	0.03 	1.2611 	23.4295    	24.4726    	0.4768 	0.5068 	2.0643 	3.3255 	
24.5326    	0.0282 	0.03 	1.2598 	23.4408    	24.5326    	0.478 	0.508 	2.067 	3.3268 	
24.5626    	0.0282 	0.03 	1.2585 	23.4624    	24.5626    	0.4791 	0.5091 	2.0696 	3.3281 	
24.5926    	0.0282 	0.03 	1.2581 	23.4874    	24.5926    	0.4803 	0.5103 	2.0693 	3.3275 	
24.6526    	0.0281 	0.03 	1.2578 	23.5477    	24.6526    	0.4814 	0.5114 	2.0709 	3.3288 	
24.7126    	0.0281 	0.03 	1.2563 	23.6825    	24.7126    	0.4824 	0.5124 	2.0737 	3.3301 	
24.7426    	0.0281 	0.03 	1.2548 	23.7056    	24.7426    	0.4834 	0.5134 	2.0765 	3.3314 	
24.7726    	0.0281 	0.03 	1.2533 	23.7084    	24.7726    	0.4845 	0.5145 	2.0793 	3.3326 	
24.8026    	0.0281 	0.03 	1.2518 	23.7284    	24.8026    	0.4856 	0.5156 	2.0821 	3.3339 	
24.8326    	0.0281 	0.03 	1.2503 	23.7575    	24.8326    	0.4866 	0.5166 	2.0829 	3.3333 	
24.8926    	0.0281 	0.03 	1.2498 	23.7988    	24.8926    	0.4877 	0.5177 	2.0847 	3.3346 	
25.0126    	0.028 	0.03 	1.2494 	23.8926    	25.0126    	0.4889 	0.5189 	2.0864 	3.3358 	
25.0426    	0.028 	0.03 	1.2515 	23.9002    	25.0426    	0.4901 	0.5201 	2.0856 	3.3371 	
25.1626    	0.0279 	0.03 	1.2522 	23.9671    	25.1626    	0.4914 	0.5214 	2.0861 	3.3384 	
25.2526    	0.028 	0.03 	1.2507 	24.0334    	25.2526    	0.4927 	0.5227 	2.0888 	3.3396 	
25.2826    	0.0279 	0.03 	1.2493 	24.0362    	25.2826    	0.4941 	0.5241 	2.0916 	3.3409 	
25.3126    	0.0279 	0.03 	1.2531 	24.0382    	25.3126    	0.4955 	0.5255 	2.0871 	3.3402 	
25.4026    	0.0278 	0.03 	1.2536 	24.0863    	25.4026    	0.497 	0.527 	2.0878 	3.3415 	
25.5226    	0.0279 	0.03 	1.2524 	24.1552    	25.5226    	0.4985 	0.5285 	2.0903 	3.3427 	
25.5526    	0.0278 	0.03 	1.2511 	24.1622    	25.5526    	0.5002 	0.5302 	2.0928 	3.3439 	
25.5826    	0.0279 	0.03 	1.25 	24.1662    	25.5826    	0.5018 	0.5318 	2.0952 	3.3452 	
25.6126    	0.0278 	0.03 	1.2488 	24.1771    	25.6126    	0.5035 	0.5335 	2.0975 	3.3464 	
25.6426    	0.0279 	0.03 	1.2472 	24.2045    	25.6426    	0.5052 	0.5352 	2.0985 	3.3457 	
25.6726    	0.0279 	0.03 	1.2455 	24.2569    	25.6726    	0.5069 	0.5369 	2.0995 	3.3451 	
25.7026    	0.0278 	0.03 	1.2439 	24.3513    	25.7026    	0.5084 	0.5384 	2.0987 	3.3426 	
25.7326    	0.0278 	0.03 	1.2438 	24.3617    	25.7326    	0.5099 	0.5399 	2.0944 	3.3382 	
25.7626    	0.0279 	0.03 	1.2429 	24.3921    	25.7626    	0.5115 	0.5415 	2.0947 	3.3376 	
25.7926    	0.0279 	0.03 	1.2425 	24.3977    	25.7926    	0.513 	0.543 	2.0944 	3.337 	
25.8226    	0.0279 	0.03 	1.2414 	24.4369    	25.8226    	0.5146 	0.5446 	2.0949 	3.3364 	
25.8526    	0.0279 	0.03 	1.2402 	24.4515    	25.8526    	0.5162 	0.5462 	2.0955 	3.3357 	
25.8826    	0.0279 	0.03 	1.2389 	24.4566    	25.8826    	0.5178 	0.5478 	2.0943 	3.3333 	
25.9126    	0.0279 	0.03 	1.2376 	24.482    	25.9126    	0.5194 	0.5494 	2.0932 	3.3308 	
25.9426    	0.0279 	0.03 	1.2379 	24.502    	25.9426    	0.5211 	0.5511 	2.0923 	3.3302 	
25.9726    	0.0279 	0.03 	1.2404 	24.5168    	25.9726    	0.5227 	0.5527 	2.0892 	3.3296 	
26.0626    	0.0279 	0.03 	1.2393 	24.6    	26.0626    	0.5244 	0.5544 	2.0915 	3.3308 	
26.0926    	0.0279 	0.03 	1.2382 	24.6039    	26.0926    	0.5261 	0.5561 	2.0938 	3.3321 	
26.2126    	0.0278 	0.03 	1.2387 	24.645    	26.2126    	0.5279 	0.5579 	2.0946 	3.3333 	
26.2426    	0.0278 	0.03 	1.2381 	24.6722    	26.2426    	0.5298 	0.5598 	2.0964 	3.3345 	
26.2726    	0.0278 	0.03 	1.2376 	24.6751    	26.2726    	0.5316 	0.5616 	2.0981 	3.3357 	
26.3026    	0.0279 	0.03 	1.2357 	24.6923    	26.3026    	0.5335 	0.5635 	2.1011 	3.3369 	
26.3326    	0.0279 	0.03 	1.2339 	24.7558    	26.3326    	0.5354 	0.5654 	2.1042 	3.3381 	
26.3626    	0.0279 	0.03 	1.2321 	24.7696    	26.3626    	0.5372 	0.5672 	2.1054 	3.3375 	
26.3926    	0.0279 	0.03 	1.2303 	24.8327    	26.3926    	0.539 	0.569 	2.1048 	3.3351 	
26.4226    	0.0278 	0.03 	1.2285 	24.8449    	26.4226    	0.5408 	0.5708 	2.1024 	3.3309 	
26.4533    	0.0278 	0.03 	1.2354 	26.4233    	26.4533    	0.5399 	0.5699 	2.0913 	3.3267 	
26.4833    	0.0278 	0.03 	1.2348 	26.4484    	26.4833    	0.5389 	0.5689 	2.0877 	3.3225 	
26.5133    	0.0278 	0.03 	1.234 	26.4543    	26.5133    	0.538 	0.568 	2.0843 	3.3184 	
26.5433    	0.0278 	0.03 	1.2375 	26.4871    	26.5433    	0.5371 	0.5671 	2.0785 	3.316 	
26.5733    	0.0279 	0.03 	1.2364 	26.5246    	26.5733    	0.5362 	0.5662 	2.0772 	3.3137 	
26.6033    	0.0279 	0.03 	1.2356 	26.5346    	26.6033    	0.5353 	0.5653 	2.0757 	3.3113 	
26.6333    	0.0279 	0.03 	1.2373 	26.5441    	26.6333    	0.5344 	0.5644 	2.0716 	3.309 	
26.6633    	0.0279 	0.03 	1.2369 	26.5912    	26.6633    	0.5336 	0.5636 	2.0715 	3.3085 	
26.7833    	0.0278 	0.03 	1.2364 	26.6757    	26.7833    	0.5327 	0.5627 	2.0732 	3.3097 	
26.8133    	0.0278 	0.03 	1.2362 	26.6765    	26.8133    	0.532 	0.562 	2.0747 	3.3109 	
26.9333    	0.0279 	0.03 	1.2353 	26.7219    	26.9333    	0.5314 	0.5614 	2.0768 	3.3121 	
26.9633    	0.0279 	0.03 	1.2344 	26.7388    	26.9633    	0.5308 	0.5608 	2.0789 	3.3133 	
26.9933    	0.0279 	0.03 	1.2334 	26.7391    	26.9933    	0.5302 	0.5602 	2.0794 	3.3128 	
27.0233    	0.0279 	0.03 	1.2325 	26.7622    	27.0233    	0.5297 	0.5597 	2.0797 	3.3122 	
27.0533    	0.0279 	0.03 	1.2316 	26.7924    	27.0533    	0.5292 	0.5592 	2.08 	3.3117 	
27.0833    	0.0279 	0.03 	1.233 	26.82    	27.0833    	0.5287 	0.5587 	2.0781 	3.3111 	
27.1133    	0.0279 	0.03 	1.2328 	26.8282    	27.1133    	0.5282 	0.5582 	2.0795 	3.3123 	
27.1433    	0.0279 	0.03 	1.2337 	26.9157    	27.1433    	0.5276 	0.5576 	2.0798 	3.3135 	
27.2333    	0.0279 	0.03 	1.234 	26.9697    	27.2333    	0.5271 	0.5571 	2.0807 	3.3147 	
27.2933    	0.0279 	0.03 	1.2354 	27.0581    	27.2933    	0.5266 	0.5566 	2.0804 	3.3159 	
27.3233    	0.0279 	0.03 	1.2347 	27.083    	27.3233    	0.526 	0.556 	2.0823 	3.3171 	
27.3833    	0.028 	0.03 	1.2332 	27.1072    	27.3833    	0.5255 	0.5555 	2.085 	3.3183 	
27.4133    	0.028 	0.03 	1.2317 	27.134    	27.4133    	0.525 	0.555 	2.0877 	3.3195 	
27.4433    	0.0279 	0.03 	1.2302 	27.1508    	27.4433    	0.5246 	0.5546 	2.0887 	3.3189 	
27.4733    	0.028 	0.03 	1.2294 	27.168    	27.4733    	0.5242 	0.5542 	2.0872 	3.3166 	
27.5033    	0.0279 	0.03 	1.2304 	27.1923    	27.5033    	0.5237 	0.5537 	2.0839 	3.3144 	
27.5333    	0.028 	0.03 	1.2314 	27.1958    	27.5333    	0.5234 	0.5534 	2.0824 	3.3138 	
27.5633    	0.028 	0.03 	1.2305 	27.2116    	27.5633    	0.523 	0.553 	2.0845 	3.315 	
27.5933    	0.028 	0.03 	1.2301 	27.2334    	27.5933    	0.5227 	0.5527 	2.086 	3.3162 	
27.6233    	0.028 	0.03 	1.2287 	27.2341    	27.6233    	0.5224 	0.5524 	2.0886 	3.3174 	
27.6533    	0.028 	0.03 	1.2272 	27.2789    	27.6533    	0.5221 	0.5521 	2.0913 	3.3185 	
27.6833    	0.028 	0.03 	1.2258 	27.2934    	27.6833    	0.5218 	0.5518 	2.0921 	3.318 	
27.7133    	0.028 	0.03 	1.2248 	27.3296    	27.7133    	0.5216 	0.5516 	2.0909 	3.3157 	
27.7433    	0.028 	0.03 	1.2239 	27.3425    	27.7433    	0.5213 	0.5513 	2.0895 	3.3135 	
27.7733    	0.028 	0.03 	1.223 	27.3714    	27.7733    	0.521 	0.551 	2.0882 	3.3113 	
27.8033    	0.028 	0.03 	1.2226 	27.4558    	27.8033    	0.5207 	0.5507 	2.0864 	3.3091 	
27.8333    	0.028 	0.03 	1.2222 	27.4939    	27.8333    	0.5203 	0.5503 	2.0847 	3.3069 	
27.8633    	0.028 	0.03 	1.2207 	27.5104    	27.8633    	0.52 	0.55 	2.0822 	3.303 	
27.8933    	0.028 	0.03 	1.2192 	27.53    	27.8933    	0.5197 	0.5497 	2.0798 	3.2991 	
27.949    	0.028 	0.03 	1.2192 	27.919    	27.949    	0.5188 	0.5488 	2.076 	3.2953 	
27.979    	0.028 	0.03 	1.2188 	27.9319    	27.979    	0.518 	0.548 	2.0725 	3.2914 	
28.009    	0.028 	0.03 	1.2201 	27.9566    	28.009    	0.5172 	0.5472 	2.0708 	3.2909 	
28.099    	0.028 	0.03 	1.2197 	27.9988    	28.099    	0.5164 	0.5464 	2.0724 	3.2921 	
28.129    	0.0281 	0.03 	1.2184 	28.0138    	28.129    	0.5157 	0.5457 	2.0748 	3.2933 	
28.159    	0.0281 	0.03 	1.2172 	28.0148    	28.159    	0.515 	0.545 	2.0772 	3.2945 	
28.189    	0.028 	0.03 	1.2182 	28.036    	28.189    	0.5144 	0.5444 	2.0757 	3.294 	
28.219    	0.028 	0.03 	1.2191 	28.081    	28.219    	0.5137 	0.5437 	2.0759 	3.2951 	
28.309    	0.0281 	0.03 	1.2182 	28.1781    	28.309    	0.513 	0.543 	2.078 	3.2963 	
28.639    	0.0281 	0.03 	1.2173 	28.3562    	28.639    	0.5126 	0.5426 	2.0801 	3.2975 	
28.669    	0.028 	0.03 	1.2164 	28.3709    	28.669    	0.5122 	0.5422 	2.0822 	3.2986 	
28.699    	0.0281 	0.03 	1.2153 	28.3782    	28.699    	0.5118 	0.5418 	2.0828 	3.2981 	
28.729    	0.028 	0.03 	1.2142 	28.4131    	28.729    	0.5114 	0.5414 	2.0834 	3.2976 	
28.759    	0.0281 	0.03 	1.2134 	28.4187    	28.759    	0.5111 	0.5411 	2.0837 	3.2972 	
28.879    	0.028 	0.03 	1.2146 	28.4567    	28.879    	0.5109 	0.5409 	2.0837 	3.2983 	
29.0663    	0.0281 	0.03 	1.2135 	29.0363    	29.0663    	0.5101 	0.5401 	2.081 	3.2945 	
29.119    	0.0281 	0.03 	1.2131 	29.089    	29.119    	0.5093 	0.5393 	2.0777 	3.2908 	
29.149    	0.0281 	0.03 	1.2127 	29.093    	29.149    	0.5085 	0.5385 	2.0759 	3.2887 	
29.179    	0.0281 	0.03 	1.2122 	29.1248    	29.179    	0.5077 	0.5377 	2.0744 	3.2866 	
29.209    	0.0281 	0.03 	1.2122 	29.1307    	29.209    	0.5069 	0.5369 	2.0739 	3.2861 	
29.299    	0.0281 	0.03 	1.2119 	29.199    	29.299    	0.5062 	0.5362 	2.0753 	3.2873 	
29.359    	0.028 	0.03 	1.2114 	29.2345    	29.359    	0.5055 	0.5355 	2.077 	3.2884 	
29.509    	0.028 	0.03 	1.213 	29.3006    	29.509    	0.505 	0.535 	2.0766 	3.2896 	
29.599    	0.028 	0.03 	1.2159 	29.3206    	29.599    	0.5046 	0.5346 	2.0748 	3.2907 	
29.689    	0.028 	0.03 	1.2145 	29.3746    	29.689    	0.5043 	0.5343 	2.0773 	3.2919 	
29.719    	0.028 	0.03 	1.2132 	29.375    	29.719    	0.5039 	0.5339 	2.0798 	3.293 	
29.749    	0.028 	0.03 	1.2121 	29.3859    	29.749    	0.5037 	0.5337 	2.0804 	3.2926 	
29.779    	0.028 	0.03 	1.211 	29.4105    	29.779    	0.5034 	0.5334 	2.0811 	3.2921 	
29.809    	0.028 	0.03 	1.2106 	29.4154    	29.809    	0.5032 	0.5332 	2.0809 	3.2916 	
29.839    	0.028 	0.03 	1.2096 	29.4164    	29.839    	0.503 	0.533 	2.0815 	3.2912 	
29.869    	0.028 	0.03 	1.2086 	29.4969    	29.869    	0.5027 	0.5327 	2.0821 	3.2907 	
29.899    	0.028 	0.03 	1.2086 	29.498    	29.899    	0.5025 	0.5325 	2.08 	3.2886 	
29.929    	0.0281 	0.03 	1.2071 	29.5072    	29.929    	0.5024 	0.5324 	2.0826 	3.2898 	
29.959    	0.0281 	0.03 	1.2057 	29.5209    	29.959    	0.5022 	0.5322 	2.0852 	3.2909 	
29.989    	0.028 	0.03 	1.2042 	29.535    	29.989    	0.5021 	0.5321 	2.0862 	3.2904 	
30.019    	0.028 	0.03 	1.2027 	29.5399    	30.019    	0.502 	0.532 	2.0856 	3.2884 	
30.049    	0.028 	0.03 	1.2043 	29.5432    	30.049    	0.502 	0.532 	2.0804 	3.2848 	
30.079    	0.028 	0.03 	1.2038 	29.5432    	30.079    	0.502 	0.532 	2.0789 	3.2827 	
30.109    	0.028 	0.03 	1.2033 	29.5502    	30.109    	0.502 	0.532 	2.0774 	3.2807 	
30.139    	0.028 	0.03 	1.2024 	29.5536    	30.139    	0.5021 	0.5321 	2.0763 	3.2787 	
30.169    	0.028 	0.03 	1.2015 	29.593    	30.169    	0.5022 	0.5322 	2.0751 	3.2767 	
30.199    	0.028 	0.03 	1.2004 	29.603    	30.199    	0.5023 	0.5323 	2.0742 	3.2747 	
30.229    	0.028 	0.03 	1.1993 	29.6074    	30.229    	0.5024 	0.5324 	2.0733 	3.2727 	
30.259    	0.028 	0.03 	1.1997 	29.6074    	30.259    	0.5026 	0.5326 	2.0694 	3.2691 	
30.289    	0.028 	0.03 	1.1995 	29.6608    	30.289    	0.5027 	0.5327 	2.0676 	3.2671 	
30.319    	0.028 	0.03 	1.2011 	29.6636    	30.319    	0.5029 	0.5329 	2.064 	3.2652 	
30.349    	0.028 	0.03 	1.2004 	29.7436    	30.349    	0.503 	0.533 	2.0643 	3.2647 	
30.379    	0.028 	0.03 	1.2006 	29.801    	30.379    	0.5031 	0.5331 	2.0637 	3.2643 	
30.529    	0.028 	0.03 	1.2022 	29.9099    	30.529    	0.5032 	0.5332 	2.0633 	3.2655 	
30.619    	0.0281 	0.03 	1.2013 	30.0495    	30.619    	0.5033 	0.5333 	2.0653 	3.2666 	
30.649    	0.028 	0.03 	1.2004 	30.0644    	30.649    	0.5034 	0.5334 	2.0673 	3.2678 	
30.709    	0.0281 	0.03 	1.201 	30.1344    	30.709    	0.5034 	0.5334 	2.0678 	3.2689 	
30.769    	0.028 	0.03 	1.2016 	30.1822    	30.769    	0.5035 	0.5335 	2.0684 	3.27 	
30.829    	0.028 	0.03 	1.2013 	30.2624    	30.829    	0.5036 	0.5336 	2.0697 	3.2711 	
30.949    	0.028 	0.03 	1.2041 	30.331    	30.949    	0.5037 	0.5337 	2.0665 	3.2707 	
31.099    	0.0281 	0.03 	1.2066 	30.4136    	31.099    	0.5039 	0.5339 	2.0652 	3.2718 	
31.159    	0.0281 	0.03 	1.206 	30.445    	31.159    	0.5042 	0.5342 	2.0669 	3.273 	
31.189    	0.0281 	0.03 	1.2052 	30.4652    	31.189    	0.5045 	0.5345 	2.0688 	3.2741 	
31.219    	0.0281 	0.03 	1.2044 	30.5051    	31.219    	0.5048 	0.5348 	2.0707 	3.2752 	
31.309    	0.0281 	0.03 	1.2069 	30.5355    	31.309    	0.5051 	0.5351 	2.0693 	3.2763 	
31.369    	0.0281 	0.03 	1.206 	30.5901    	31.369    	0.5055 	0.5355 	2.0714 	3.2774 	
31.399    	0.0281 	0.03 	1.2082 	30.6032    	31.399    	0.5059 	0.5359 	2.0702 	3.2785 	
31.459    	0.0281 	0.03 	1.2079 	30.6616    	31.459    	0.5063 	0.5363 	2.0717 	3.2796 	
31.519    	0.0281 	0.03 	1.2074 	30.6911    	31.519    	0.5067 	0.5367 	2.0733 	3.2807 	
31.549    	0.0281 	0.03 	1.2068 	30.71    	31.549    	0.5072 	0.5372 	2.0749 	3.2818 	
31.579    	0.0281 	0.03 	1.2058 	30.7291    	31.579    	0.5077 	0.5377 	2.0755 	3.2813 	
31.609    	0.0281 	0.03 	1.2047 	30.7361    	31.609    	0.5082 	0.5382 	2.0762 	3.2809 	
31.639    	0.0281 	0.03 	1.2041 	30.7585    	31.639    	0.5087 	0.5387 	2.0748 	3.279 	
31.669    	0.0281 	0.03 	1.2033 	30.7777    	31.669    	0.5092 	0.5392 	2.0752 	3.2786 	
31.699    	0.0281 	0.03 	1.2025 	30.7898    	31.699    	0.5098 	0.5398 	2.0756 	3.2781 	
31.729    	0.0281 	0.03 	1.2013 	30.8151    	31.729    	0.5104 	0.5404 	2.0764 	3.2777 	
31.759    	0.0281 	0.03 	1.2002 	30.8436    	31.759    	0.5109 	0.5409 	2.0771 	3.2773 	
31.789    	0.0281 	0.03 	1.2 	30.848    	31.789    	0.5115 	0.5415 	2.0753 	3.2754 	
31.819    	0.0281 	0.03 	1.2007 	30.8544    	31.819    	0.5121 	0.5421 	2.0727 	3.2735 	
31.879    	0.0281 	0.03 	1.1996 	30.8673    	31.879    	0.5128 	0.5428 	2.0749 	3.2746 	
31.909    	0.0281 	0.03 	1.1986 	30.8736    	31.909    	0.5136 	0.5436 	2.077 	3.2757 	
31.939    	0.0281 	0.03 	1.1999 	30.9424    	31.939    	0.5143 	0.5443 	2.0753 	3.2752 	
31.969    	0.0281 	0.03 	1.1988 	30.9524    	31.969    	0.515 	0.545 	2.076 	3.2748 	
31.999    	0.0281 	0.03 	1.1977 	30.9603    	31.999    	0.5157 	0.5457 	2.0767 	3.2744 	
32.029    	0.0281 	0.03 	1.2025 	30.961    	32.029    	0.5165 	0.5465 	2.0715 	3.274 	
32.059    	0.0282 	0.03 	1.2013 	30.9888    	32.059    	0.5172 	0.5472 	2.0737 	3.2751 	
32.089    	0.0281 	0.03 	1.2002 	30.9965    	32.089    	0.518 	0.548 	2.076 	3.2762 	
32.119    	0.0281 	0.03 	1.2052 	31.021    	32.119    	0.5189 	0.5489 	2.0705 	3.2758 	
32.149    	0.0281 	0.03 	1.2043 	31.0285    	32.149    	0.5197 	0.5497 	2.0725 	3.2768 	
32.179    	0.0281 	0.03 	1.2033 	31.0824    	32.179    	0.5205 	0.5505 	2.0745 	3.2779 	
32.269    	0.0281 	0.03 	1.2052 	31.1125    	32.269    	0.5214 	0.5514 	2.0722 	3.2775 	
32.299    	0.0282 	0.03 	1.2045 	31.1399    	32.299    	0.5223 	0.5523 	2.074 	3.2785 	
32.389    	0.0281 	0.03 	1.2044 	31.2262    	32.389    	0.5232 	0.5532 	2.0752 	3.2796 	
32.419    	0.0282 	0.03 	1.2033 	31.2397    	32.419    	0.5241 	0.5541 	2.0773 	3.2807 	
32.449    	0.0281 	0.03 	1.2022 	31.2957    	32.449    	0.525 	0.555 	2.0795 	3.2817 	
32.479    	0.0282 	0.03 	1.2014 	31.3005    	32.479    	0.5259 	0.5559 	2.0813 	3.2827 	
32.509    	0.0281 	0.03 	1.2006 	31.3112    	32.509    	0.5268 	0.5568 	2.0831 	3.2838 	
32.539    	0.0282 	0.03 	1.1994 	31.3167    	32.539    	0.5278 	0.5578 	2.0853 	3.2848 	
32.569    	0.0282 	0.03 	1.1982 	31.3168    	32.569    	0.5288 	0.5588 	2.0876 	3.2859 	
32.599    	0.0281 	0.03 	1.1971 	31.3433    	32.599    	0.5298 	0.5598 	2.0883 	3.2855 	
32.629    	0.0281 	0.03 	1.1978 	31.3943    	32.629    	0.5308 	0.5608 	2.0872 	3.285 	
32.899    	0.0282 	0.03 	1.1969 	31.6508    	32.899    	0.5318 	0.5618 	2.0891 	3.2861 	
32.929    	0.0282 	0.03 	1.196 	31.6534    	32.929    	0.5328 	0.5628 	2.091 	3.2871 	
32.959    	0.0282 	0.03 	1.195 	31.699    	32.959    	0.5338 	0.5638 	2.0917 	3.2867 	
32.989    	0.0282 	0.03 	1.1939 	31.7187    	32.989    	0.5348 	0.5648 	2.0923 	3.2863 	
33.019    	0.0282 	0.03 	1.1975 	31.7875    	33.019    	0.5358 	0.5658 	2.0883 	3.2859 	
33.049    	0.0282 	0.03 	1.1974 	31.8144    	33.049    	0.5367 	0.5667 	2.0895 	3.2869 	
33.109    	0.0282 	0.03 	1.1966 	31.8384    	33.109    	0.5377 	0.5677 	2.0913 	3.2879 	
33.139    	0.0282 	0.03 	1.1958 	31.8428    	33.139    	0.5388 	0.5688 	2.0931 	3.2889 	
33.169    	0.0282 	0.03 	1.1945 	31.8474    	33.169    	0.5399 	0.5699 	2.0954 	3.29 	
33.199    	0.0282 	0.03 	1.1933 	31.8768    	33.199    	0.5409 	0.5709 	2.0976 	3.291 	
33.229    	0.0282 	0.03 	1.1921 	31.9388    	33.229    	0.542 	0.572 	2.0984 	3.2905 	
33.259    	0.0282 	0.03 	1.1924 	31.9532    	33.259    	0.543 	0.573 	2.0977 	3.2901 	
33.349    	0.0282 	0.03 	1.1916 	32.032    	33.349    	0.5441 	0.5741 	2.0995 	3.2911 	
33.379    	0.0282 	0.03 	1.1908 	32.0426    	33.379    	0.5451 	0.5751 	2.1013 	3.2921 	
33.529    	0.0282 	0.03 	1.1907 	32.1994    	33.529    	0.5462 	0.5762 	2.0995 	3.2903 	
33.799    	0.0281 	0.03 	1.19 	32.3518    	33.799    	0.5474 	0.5774 	2.1013 	3.2913 	
33.859    	0.0281 	0.03 	1.1913 	32.3947    	33.859    	0.5487 	0.5787 	2.101 	3.2923 	
33.889    	0.0282 	0.03 	1.19 	32.4625    	33.889    	0.5499 	0.5799 	2.1033 	3.2933 	
33.919    	0.0282 	0.03 	1.1886 	32.4656    	33.919    	0.5511 	0.5811 	2.1056 	3.2943 	
33.949    	0.0282 	0.03 	1.1873 	32.5103    	33.949    	0.5523 	0.5823 	2.1066 	3.2939 	
33.979    	0.0281 	0.03 	1.186 	32.5252    	33.979    	0.5535 	0.5835 	2.1061 	3.2921 	
34.009    	0.0282 	0.03 	1.1849 	32.6037    	34.009    	0.5547 	0.5847 	2.1053 	3.2903 	
34.039    	0.0281 	0.03 	1.1839 	32.6185    	34.039    	0.5559 	0.5859 	2.1045 	3.2885 	
34.069    	0.0281 	0.03 	1.184 	32.6362    	34.069    	0.557 	0.587 	2.1041 	3.2881 	
34.099    	0.0281 	0.03 	1.1847 	32.6433    	34.099    	0.5583 	0.5883 	2.1043 	3.2891 	
34.129    	0.0282 	0.03 	1.184 	32.6456    	34.129    	0.5595 	0.5895 	2.106 	3.29 	
34.159    	0.0281 	0.03 	1.1853 	32.6508    	34.159    	0.5608 	0.5908 	2.1057 	3.291 	
34.249    	0.0282 	0.03 	1.1845 	32.7129    	34.249    	0.5621 	0.5921 	2.1061 	3.2906 	
34.279    	0.0282 	0.03 	1.1837 	32.7168    	34.279    	0.5635 	0.5935 	2.1065 	3.2902 	
34.309    	0.0282 	0.03 	1.1835 	32.7285    	34.309    	0.5648 	0.5948 	2.1076 	3.2912 	
34.339    	0.0282 	0.03 	1.1825 	32.7381    	34.339    	0.5662 	0.5962 	2.1096 	3.2922 	
34.369    	0.0282 	0.03 	1.1815 	32.7422    	34.369    	0.5676 	0.5976 	2.1116 	3.2932 	
34.399    	0.0282 	0.03 	1.181 	32.759    	34.399    	0.5691 	0.5991 	2.1117 	3.2928 	
34.429    	0.0282 	0.03 	1.1816 	32.775    	34.429    	0.5705 	0.6005 	2.1107 	3.2924 	
34.459    	0.0282 	0.03 	1.1822 	32.8105    	34.459    	0.572 	0.602 	2.1111 	3.2933 	
34.579    	0.0282 	0.03 	1.1818 	32.8846    	34.579    	0.5735 	0.6035 	2.1125 	3.2943 	
34.609    	0.0282 	0.03 	1.1814 	32.9356    	34.609    	0.5749 	0.6049 	2.1138 	3.2953 	
34.699    	0.0282 	0.03 	1.181 	33.0205    	34.699    	0.5764 	0.6064 	2.1138 	3.2949 	
34.729    	0.0282 	0.03 	1.1815 	33.0383    	34.729    	0.5779 	0.6079 	2.1143 	3.2958 	
34.789    	0.0282 	0.03 	1.1828 	33.0782    	34.789    	0.5794 	0.6094 	2.114 	3.2968 	
34.819    	0.0282 	0.03 	1.1816 	33.099    	34.819    	0.5809 	0.6109 	2.1161 	3.2978 	
34.849    	0.0282 	0.03 	1.1805 	33.145    	34.849    	0.5824 	0.6124 	2.1182 	3.2987 	
34.879    	0.0282 	0.03 	1.1793 	33.1572    	34.879    	0.5839 	0.6139 	2.119 	3.2983 	
34.939    	0.0282 	0.03 	1.1798 	33.2564    	34.939    	0.5854 	0.6154 	2.1195 	3.2993 	
34.969    	0.0282 	0.03 	1.1791 	33.2777    	34.969    	0.5868 	0.6168 	2.1211 	3.3002 	
34.999    	0.0282 	0.03 	1.1789 	33.2806    	34.999    	0.5883 	0.6183 	2.1223 	3.3012 	
35.029    	0.0282 	0.03 	1.1778 	33.285    	35.029    	0.5899 	0.6199 	2.1243 	3.3021 	
35.059    	0.0282 	0.03 	1.1767 	33.302    	35.059    	0.5914 	0.6214 	2.1263 	3.3031 	
35.089    	0.0282 	0.03 	1.1756 	33.3046    	35.089    	0.593 	0.623 	2.127 	3.3027 	
35.119    	0.0282 	0.03 	1.1751 	33.3097    	35.119    	0.5946 	0.6246 	2.1258 	3.3009 	
35.149    	0.0282 	0.03 	1.1752 	33.3357    	35.149    	0.5962 	0.6262 	2.1239 	3.2991 	
35.179    	0.0282 	0.03 	1.1757 	33.3832    	35.179    	0.5978 	0.6278 	2.123 	3.2987 	
35.299    	0.0283 	0.03 	1.1747 	33.438    	35.299    	0.5994 	0.6294 	2.1222 	3.297 	
