Lambda: 100.0	Ts: 0.0085	Simulation Time: 100.0

IAT   	Ts     	Arr   	Dep   	Tq     	Tw     	q 	w 	n 
0.0095	5.0E-4	25.7651	25.7899	0.0247	0.0242	2	2	4
0.0034	0.0171	25.7781	25.807	0.0289	0.0117	2	1	7
0.0359	0.0157	25.7798	25.8228	0.0429	0.0272	4	2	7
0.0359	0.0199	25.7817	25.8427	0.061	0.0411	6	4	6
5.0E-4	0.0044	25.7913	25.8472	0.0559	0.0514	5	5	7
0.0134	0.0040	25.7938	25.8513	0.0574	0.0533	5	5	7
0.0134	0.0011	25.8005	25.8524	0.0518	0.0507	5	5	6
0.0134	0.0067	25.8043	25.8591	0.0547	0.048	5	4	5
0.0254	0.0106	25.8078	25.8698	0.0619	0.0512	6	5	7
0.0254	0.0121	25.8438	25.8819	0.0381	0.026	3	2	6
0.0029	0.0070	25.8471	25.8889	0.0418	0.0347	4	3	6
0.0199	0.0149	25.8477	25.9039	0.0562	0.0412	5	4	7
0.0039	0.0131	25.8611	25.917	0.0558	0.0427	5	4	7
0.0067	0.0031	25.8627	25.9201	0.0573	0.0542	5	5	8
0.0067	4.0E-4	25.8629	25.9205	0.0576	0.0572	5	5	7
0.0067	0.0010	25.8883	25.9216	0.0333	0.0322	3	3	6
0.0067	0.0028	25.8912	25.9244	0.0332	0.0304	3	3	5
0.0065	0.0048	25.8935	25.9292	0.0357	0.0309	3	3	5
0.0121	0.0091	25.9135	25.9384	0.0248	0.0157	2	1	5
0.0121	0.0041	25.9175	25.9425	0.025	0.0208	2	2	4
0.0271	0.0111	25.9178	25.9536	0.0358	0.0246	3	2	4
0.0271	0.0037	25.9245	25.9574	0.0328	0.029	3	2	3
0.0265	0.0394	25.9311	25.9969	0.0657	0.0263	6	2	4
0.0265	0.0035	25.9432	26.0005	0.0572	0.0536	5	5	3
0.0218	0.0147	25.9704	26.0152	0.0448	0.0301	4	3	3
0.0218	0.0046	25.9832	26.0199	0.0367	0.032	3	3	2
0.0218	0.0063	26.0098	26.0263	0.0165	0.0101	1	1	1
0.0162	0.0017	26.0316	26.0334	0.0017	0.0	0	0	1
0.0258	0.0202	26.0479	26.0681	0.0202	0.0	2	0	5
0.0038	0.0217	26.0505	26.0898	0.0392	0.0175	3	1	6
0.0137	0.0048	26.0572	26.0946	0.0373	0.0325	3	3	6
0.0243	0.0145	26.058	26.1091	0.0511	0.0365	5	3	6
0.0039	0.022	26.0593	26.1311	0.0717	0.0497	7	4	6
0.0319	0.022	26.0851	26.1531	0.0679	0.0459	6	4	7
0.0319	0.0014	26.0862	26.1546	0.0683	0.0669	6	6	6
0.0319	0.0011	26.0901	26.1557	0.0656	0.0645	6	6	5
0.0319	0.0028	26.1038	26.1586	0.0547	0.0519	5	5	4
0.0319	0.0067	26.1282	26.1653	0.037	0.0303	3	3	3
0.0030	0.0031	26.1322	26.1685	0.0362	0.0331	3	3	3
0.0030	2.0E-4	26.1337	26.1687	0.0349	0.0347	3	3	2
0.0010	9.0E-4	26.1657	26.1696	0.0038	0.0029	0	0	3
0.0067	5.0E-4	26.1688	26.1701	0.0013	8.0E-4	0	0	3
0.0079	0.0069	26.1688	26.1771	0.0082	0.0013	0	0	3
0.0079	0.0026	26.1699	26.1797	0.0098	0.0072	0	0	2
0.0079	0.0021	26.1767	26.1819	0.0052	0.0030	0	0	1
0.0215	0.0085	26.1847	26.1932	0.0085	0.0	0	0	1
0.0232	0.0066	26.2062	26.2129	0.0066	0.0	0	0	1
0.0049	0.0048	26.2295	26.2344	0.0048	0.0	0	0	1
0.0152	0.0	26.2344	26.2345	0.0	0.0	0	0	1
0.0055	0.0067	26.2496	26.2564	0.0067	0.0	0	0	2
0.0055	0.0010	26.2544	26.2574	0.0029	0.0019	0	0	1
0.0029	0.0026	26.26	26.2626	0.0026	0.0	0	0	1
0.0062	0.0052	26.2629	26.2682	0.0052	0.0	0	0	1
0.0085	0.0037	26.2692	26.273	0.0037	0.0	0	0	1
0.0364	0.0222	26.2778	26.3	0.0222	0.0	2	0	1
0.0103	0.0205	26.3142	26.3347	0.0205	0.0	2	0	3
0.0103	0.0020	26.3247	26.3368	0.0121	0.01	1	1	2
0.0288	0.0039	26.3294	26.3407	0.0113	0.0074	1	0	2
0.0288	0.0063	26.3397	26.347	0.0073	0.0010	0	0	1
0.0074	0.0095	26.3685	26.3781	0.0095	0.0	0	0	3
0.0021	0.0031	26.3705	26.3813	0.0108	0.0076	1	0	3
0.0215	0.0025	26.3724	26.3838	0.0114	0.0089	1	0	4
0.0215	0.0069	26.3798	26.3907	0.0109	0.0040	1	0	3
0.0215	0.0027	26.3819	26.3935	0.0115	0.0088	1	0	2
0.0053	0.0112	26.3826	26.4047	0.022	0.0108	2	1	2
0.0468	0.0185	26.4042	26.4233	0.0191	5.0E-4	1	0	3
0.0468	0.0109	26.4095	26.4342	0.0247	0.0137	2	1	2
0.0468	0.0078	26.4099	26.4421	0.0321	0.0243	3	2	1
0.0125	0.0086	26.4568	26.4654	0.0086	0.0	0	0	2
0.0141	0.0081	26.4592	26.4736	0.0144	0.0062	1	0	3
0.0141	0.0015	26.4717	26.4752	0.0034	0.0018	0	0	2
0.0141	0.0059	26.4734	26.4811	0.0077	0.0018	0	0	1
0.0098	0.0075	26.4875	26.4951	0.0075	0.0	0	0	1
0.0129	0.0038	26.4974	26.5013	0.0038	0.0	0	0	1
8.0E-4	0.0010	26.5104	26.5115	0.0010	0.0	0	0	2
0.0040	9.0E-4	26.5113	26.5125	0.0011	2.0E-4	0	0	2
0.0062	0.0098	26.5121	26.5223	0.0102	3.0E-4	1	0	2
0.0162	0.0172	26.5162	26.5396	0.0233	0.0061	2	0	4
0.0162	0.0	26.5225	26.5397	0.0172	0.0171	1	1	3
0.0054	0.0157	26.5323	26.5554	0.0231	0.0073	2	0	4
0.0323	0.0154	26.5336	26.5708	0.0371	0.0217	3	2	4
0.0323	0.0012	26.5499	26.572	0.0221	0.0208	2	2	3
0.0323	0.0163	26.5509	26.5884	0.0374	0.021	3	2	2
0.0296	0.0069	26.5564	26.5954	0.0389	0.0319	3	3	2
0.0296	3.0E-4	26.5887	26.5957	0.0069	0.0066	0	0	1
0.0183	0.0212	26.6184	26.6396	0.0212	0.0	2	0	2
0.0183	2.0E-4	26.6383	26.6399	0.0016	0.0013	0	0	1
0.0185	0.0063	26.6566	26.6629	0.0063	0.0	0	0	2
0.0185	0.0031	26.6587	26.6661	0.0073	0.0041	0	0	1
0.0167	0.0212	26.6772	26.6984	0.0212	0.0	2	0	3
0.01	0.0055	26.6816	26.7039	0.0223	0.0168	2	1	3
0.01	0.0035	26.6868	26.7075	0.0206	0.0171	2	1	2
0.0058	0.01	26.7036	26.7175	0.0139	0.0038	1	0	2
0.0056	0.0032	26.7137	26.7208	0.0071	0.0038	0	0	2
0.0114	0.0097	26.7196	26.7305	0.0109	0.0012	1	0	2
0.0315	0.0213	26.7253	26.7519	0.0266	0.0052	2	0	5
0.0047	0.0294	26.7367	26.7814	0.0446	0.0151	4	1	5
0.0030	0.0025	26.7452	26.7839	0.0387	0.0361	3	3	5
0.0412	0.0353	26.7455	26.8193	0.0738	0.0384	7	3	8
0.0412	9.0E-4	26.7462	26.8203	0.0741	0.0731	7	7	7
0.0412	6.0E-4	26.7778	26.821	0.0431	0.0425	4	4	6
0.0412	0.0017	26.7825	26.8228	0.0402	0.0384	4	3	5
0.0042	0.0141	26.7855	26.8369	0.0514	0.0372	5	3	5
0.0144	0.0048	26.7864	26.8417	0.0553	0.0504	5	5	6
0.0144	1.0E-4	26.7901	26.8419	0.0517	0.0516	5	5	5
0.0144	0.0011	26.7923	26.8431	0.0507	0.0495	5	4	4
0.0144	0.0067	26.8336	26.8498	0.0162	0.0094	1	0	3
0.0039	0.0042	26.8379	26.8541	0.0162	0.0119	1	1	4
0.0039	0.0026	26.8385	26.8567	0.0181	0.0155	1	1	3
0.0039	6.0E-4	26.853	26.8573	0.0043	0.0037	0	0	2
0.0020	7.0E-4	26.8537	26.8581	0.0043	0.0035	0	0	2
0.0059	0.0020	26.8577	26.8601	0.0024	4.0E-4	0	0	3
0.0059	0.0045	26.8597	26.8646	0.0048	3.0E-4	0	0	2
0.0041	0.0036	26.8597	26.8682	0.0084	0.0048	0	0	2
0.0096	0.0207	26.8657	26.889	0.0232	0.0025	2	0	5
0.0202	0.0151	26.8699	26.9041	0.0342	0.0191	3	1	7
0.0202	0.0044	26.8702	26.9086	0.0383	0.0338	3	3	6
0.0202	0.0097	26.8806	26.9183	0.0377	0.0279	3	2	5
0.0196	0.0158	26.8811	26.9342	0.053	0.0372	5	3	5
0.0196	0.0031	26.8907	26.9373	0.0465	0.0434	4	4	4
0.0196	7.0E-4	26.8932	26.9381	0.0448	0.044	4	4	3
0.0034	0.0158	26.8994	26.9539	0.0545	0.0387	5	3	6
0.0062	0.0028	26.9196	26.9567	0.0371	0.0342	3	3	6
0.023	0.0178	26.9393	26.9746	0.0353	0.0174	3	1	6
0.023	0.0045	26.9439	26.9792	0.0352	0.0307	3	3	5
0.0156	0.0083	26.9514	26.9875	0.036	0.0277	3	2	5
0.0156	0.0013	26.9523	26.9889	0.0366	0.0352	3	3	4
0.0156	0.0118	26.9558	27.0007	0.0449	0.0331	4	3	3
0.0195	0.0050	26.962	27.0057	0.0437	0.0387	4	3	3
0.0195	6.0E-4	26.9851	27.0063	0.0212	0.0206	2	2	2
0.0195	0.0085	27.0007	27.0149	0.0141	0.0055	1	0	1
0.0139	3.0E-4	27.0202	27.0206	3.0E-4	0.0	0	0	2
0.0367	0.0246	27.0205	27.0453	0.0248	1.0E-4	2	0	3
0.0367	3.0E-4	27.0345	27.0456	0.0111	0.0108	1	1	2
0.0367	0.0045	27.0369	27.0502	0.0133	0.0087	1	0	1
0.0134	0.0117	27.0737	27.0854	0.0117	0.0	1	0	3
0.0188	0.0136	27.0791	27.099	0.0199	0.0063	1	0	4
0.0188	0.0174	27.0842	27.1165	0.0323	0.0148	3	1	3
0.0116	0.0031	27.0976	27.1196	0.022	0.0189	2	1	4
0.0116	0.0032	27.0982	27.1228	0.0246	0.0214	2	2	3
0.0116	0.0033	27.1171	27.1262	0.0090	0.0057	0	0	2
0.0116	3.0E-4	27.1176	27.1265	0.0089	0.0085	0	0	1
0.0117	0.0224	27.1293	27.1517	0.0224	0.0	2	0	2
0.0117	3.0E-4	27.1446	27.152	0.0074	0.0071	0	0	1
0.0126	0.0071	27.1563	27.1635	0.0071	0.0	0	0	1
0.0134	0.0111	27.1689	27.1801	0.0111	0.0	1	0	1
0.0129	0.0033	27.1824	27.1858	0.0033	0.0	0	0	1
0.0189	0.0053	27.1953	27.2007	0.0053	0.0	0	0	1
0.0195	0.0193	27.2142	27.2335	0.0193	0.0	1	0	3
0.0195	0.0095	27.2267	27.243	0.0163	0.0068	1	0	2
0.0023	0.0417	27.2322	27.2848	0.0526	0.0108	5	1	5
0.0036	0.0023	27.2517	27.2872	0.0354	0.033	3	3	5
0.0049	0.0077	27.2546	27.2949	0.0403	0.0326	4	3	6
0.0080	0.0034	27.2721	27.2983	0.0261	0.0227	2	2	6
0.0077	0.0076	27.2842	27.306	0.0218	0.0141	2	1	6
0.0188	0.0319	27.2865	27.3379	0.0514	0.0194	5	1	7
0.0071	0.0045	27.2901	27.3424	0.0522	0.0477	5	4	7
0.0125	0.0090	27.2911	27.3515	0.0604	0.0513	6	5	7
0.0125	0.0027	27.296	27.3543	0.0582	0.0555	5	5	6
0.0125	0.0062	27.304	27.3605	0.0565	0.0502	5	5	5
0.0066	0.0016	27.3118	27.3622	0.0503	0.0487	5	4	5
0.0154	0.0075	27.3232	27.3697	0.0465	0.0389	4	3	5
0.0154	0.0071	27.3421	27.3769	0.0347	0.0276	3	2	4
0.0154	0.0041	27.3493	27.381	0.0317	0.0276	3	2	3
0.019	0.0036	27.3618	27.3847	0.0228	0.0191	2	1	3
0.019	0.0	27.3685	27.3847	0.0162	0.0161	1	1	2
0.019	0.0011	27.384	27.3859	0.0018	7.0E-4	0	0	1
0.0116	0.0081	27.4031	27.4112	0.0081	0.0	0	0	2
0.0090	0.0084	27.4076	27.4197	0.012	0.0036	1	0	2
0.0090	0.0036	27.4193	27.4234	0.0040	4.0E-4	0	0	1
0.0059	0.0171	27.4284	27.4455	0.0171	0.0	1	0	3
0.0050	0.0225	27.4375	27.468	0.0305	0.0080	3	0	8
0.0059	0.0286	27.4428	27.4967	0.0538	0.0252	5	2	13
0.0468	0.0144	27.4487	27.5111	0.0624	0.0479	6	4	13
0.0468	0.0061	27.4494	27.5173	0.0679	0.0617	6	6	12
0.0468	0.0	27.4522	27.5174	0.0651	0.0651	6	6	11
0.0468	0.0114	27.4526	27.5288	0.0762	0.0647	7	6	10
0.0366	0.0269	27.4569	27.5558	0.0988	0.0718	9	7	12
0.0366	0.0011	27.4662	27.5569	0.0907	0.0896	9	8	11
0.0366	0.0017	27.4712	27.5586	0.0874	0.0857	8	8	10
0.0366	0.0072	27.4732	27.5659	0.0926	0.0854	9	8	9
0.0366	0.0015	27.4746	27.5675	0.0929	0.0913	9	9	8
0.0366	0.0093	27.4857	27.5769	0.0911	0.0818	9	8	7
0.0080	0.032	27.4873	27.6089	0.1215	0.0895	12	8	9
0.0157	0.0219	27.4942	27.6308	0.1365	0.1146	13	11	11
0.0157	0.0021	27.5002	27.6329	0.1327	0.1306	13	13	10
0.0157	0.0041	27.547	27.6371	0.09	0.0858	9	8	9
0.0157	0.0029	27.5486	27.64	0.0914	0.0885	9	8	8
2.0E-4	0.0068	27.5488	27.6469	0.0981	0.0912	9	9	9
0.0028	0.0051	27.5854	27.652	0.0666	0.0615	6	6	10
0.0424	0.0101	27.5978	27.6621	0.0643	0.0542	6	5	10
0.0424	0.0089	27.6027	27.6711	0.0683	0.0594	6	5	9
0.0424	0.0121	27.6108	27.6832	0.0724	0.0602	7	6	8
0.0424	0.0015	27.62	27.6848	0.0647	0.0632	6	6	7
0.0424	0.0046	27.6296	27.6894	0.0597	0.0551	5	5	6
0.0026	0.0199	27.6454	27.7094	0.0639	0.044	6	4	7
0.0103	0.0227	27.6467	27.7321	0.0854	0.0626	8	6	10
0.0095	0.0102	27.6469	27.7424	0.0954	0.0851	9	8	10
0.0095	0.0049	27.6518	27.7473	0.0955	0.0906	9	9	9
0.0087	0.0078	27.6547	27.7552	0.1005	0.0926	10	9	9
0.0046	0.0239	27.6971	27.7791	0.082	0.0581	8	5	11
0.0046	0.0025	27.7082	27.7816	0.0733	0.0708	7	7	10
0.0071	0.0018	27.7109	27.7835	0.0725	0.0707	7	7	10
0.0071	0.0033	27.7229	27.7868	0.0639	0.0605	6	6	9
0.0139	0.0095	27.7267	27.7964	0.0697	0.0601	6	6	10
0.0139	0.0047	27.7279	27.8011	0.0732	0.0684	7	6	9
0.0213	0.018	27.7383	27.8192	0.0809	0.0628	8	6	10
0.0213	0.0131	27.7478	27.8323	0.0845	0.0714	8	7	9
0.012	0.0052	27.7565	27.8375	0.081	0.0758	8	7	10
0.012	8.0E-4	27.7656	27.8384	0.0728	0.0719	7	7	9
0.0297	0.0237	27.7782	27.8621	0.0838	0.0601	8	6	10
0.0297	0.0026	27.7828	27.8648	0.0819	0.0792	8	7	9
0.0297	0.0017	27.7899	27.8666	0.0766	0.0748	7	7	8
0.0297	0.0043	27.7912	27.871	0.0797	0.0753	7	7	7
0.0297	0.0032	27.8052	27.8742	0.069	0.0657	6	6	6
0.0297	0.0011	27.8115	27.8754	0.0639	0.0627	6	6	5
0.0123	0.0216	27.8329	27.897	0.0641	0.0425	6	4	5
0.0018	0.0135	27.8363	27.9106	0.0742	0.0607	7	6	6
0.0284	0.0166	27.8483	27.9272	0.0789	0.0622	7	6	11
0.0284	0.0077	27.8566	27.935	0.0784	0.0706	7	7	10
0.0165	0.027	27.8863	27.9621	0.0757	0.0486	7	4	11
0.0165	5.0E-4	27.8987	27.9626	0.0639	0.0634	6	6	10
0.0165	0.0	27.9093	27.9626	0.0533	0.0532	5	5	9
0.0165	3.0E-4	27.9112	27.963	0.0518	0.0514	5	5	8
0.0165	0.0030	27.919	27.966	0.047	0.044	4	4	7
0.0165	1.0E-4	27.919	27.9662	0.0471	0.047	4	4	6
0.0165	8.0E-4	27.9195	27.967	0.0475	0.0466	4	4	5
0.0165	8.0E-4	27.9213	27.9678	0.0465	0.0456	4	4	4
0.0276	0.0138	27.9237	27.9816	0.0579	0.0441	5	4	6
0.0184	0.0354	27.9521	28.0171	0.0649	0.0294	6	2	6
0.0184	0.0052	27.9539	28.0224	0.0684	0.0632	6	6	5
0.0047	0.0081	27.9704	28.0305	0.0601	0.0519	6	5	5
0.0175	0.0151	27.9787	28.0457	0.067	0.0518	6	5	5
0.0146	0.0068	27.9809	28.0526	0.0717	0.0648	7	6	5
0.0146	0.0033	28.0085	28.056	0.0474	0.0441	4	4	4
0.0043	0.0106	28.0269	28.0666	0.0397	0.029	3	2	4
0.03	0.0169	28.0317	28.0836	0.0519	0.0349	5	3	4
0.03	0.0042	28.0492	28.0879	0.0386	0.0343	3	3	3
0.03	0.0062	28.0639	28.0941	0.0302	0.024	3	2	2
0.0132	0.0097	28.0682	28.1038	0.0356	0.0259	3	2	2
0.0132	0.0032	28.0982	28.107	0.0088	0.0056	0	0	1
0.0093	0.0177	28.1115	28.1292	0.0177	0.0	1	0	3
0.0063	0.0124	28.1191	28.1417	0.0225	0.0101	2	1	4
0.0063	0.0038	28.1289	28.1455	0.0166	0.0127	1	1	3
0.01	0.0024	28.1382	28.148	0.0097	0.0072	0	0	3
0.01	0.0019	28.1411	28.1499	0.0088	0.0068	0	0	2
0.01	0.0012	28.1475	28.1512	0.0037	0.0024	0	0	1
0.0079	8.0E-4	28.1575	28.1584	8.0E-4	0.0	0	0	1
0.0185	0.0041	28.1654	28.1696	0.0041	0.0	0	0	2
0.0185	0.0040	28.1683	28.1736	0.0052	0.0012	0	0	1
0.0392	0.0089	28.1869	28.1958	0.0089	0.0	0	0	2
0.0392	0.0101	28.1891	28.2059	0.0168	0.0067	1	0	1
0.0017	0.0088	28.2284	28.2372	0.0088	0.0	0	0	3
0.0285	0.0049	28.2335	28.2422	0.0087	0.0037	0	0	3
0.0176	0.0401	28.2361	28.2824	0.0462	0.0061	4	0	4
0.0163	0.0207	28.2379	28.3031	0.0652	0.0445	6	4	6
0.0163	1.0E-4	28.2664	28.3033	0.0368	0.0366	3	3	5
0.0163	0.0049	28.2769	28.3082	0.0313	0.0264	3	2	4
0.0163	0.0046	28.2945	28.3129	0.0183	0.0137	1	1	3
0.0163	5.0E-4	28.2952	28.3134	0.0182	0.0177	1	1	2
0.0178	0.0232	28.3014	28.3367	0.0353	0.012	3	1	5
0.0178	2.0E-4	28.3177	28.337	0.0193	0.019	1	1	4
0.0178	8.0E-4	28.3192	28.3378	0.0185	0.0177	1	1	3
0.0178	0.0050	28.3216	28.3428	0.0212	0.0161	2	1	2
0.0034	0.0386	28.331	28.3815	0.0505	0.0118	5	1	5
0.0108	0.0078	28.3488	28.3894	0.0405	0.0326	4	3	7
0.0173	0.0207	28.3509	28.4101	0.0592	0.0384	5	3	8
0.0173	0.0011	28.3596	28.4112	0.0516	0.0505	5	5	7
0.0173	0.0036	28.3809	28.4149	0.0339	0.0302	3	3	6
0.0173	0.0026	28.3844	28.4175	0.033	0.0304	3	3	5
0.0042	0.0071	28.3863	28.4247	0.0384	0.0312	3	3	5
0.0306	0.0058	28.3876	28.4305	0.0429	0.0371	4	3	5
0.0306	0.0090	28.3984	28.4396	0.0411	0.032	4	3	4
0.0285	0.0396	28.4041	28.4793	0.0751	0.0354	7	3	7
0.0285	0.0063	28.4215	28.4857	0.0642	0.0578	6	5	6
0.0285	0.0012	28.4257	28.4869	0.0612	0.0599	6	5	5
0.0194	0.0151	28.4564	28.5021	0.0456	0.0305	4	3	8
0.0372	0.0102	28.4568	28.5123	0.0555	0.0452	5	4	8
0.0372	0.0020	28.4579	28.5144	0.0565	0.0544	5	5	7
0.0372	0.0033	28.4594	28.5177	0.0583	0.055	5	5	6
0.0372	0.0165	28.4879	28.5343	0.0463	0.0298	4	2	5
0.0372	0.0067	28.4888	28.541	0.0521	0.0454	5	4	4
0.0372	0.0028	28.4896	28.5438	0.0542	0.0513	5	5	3
0.0015	0.035	28.4926	28.5789	0.0862	0.0512	8	5	5
0.0015	5.0E-4	28.5121	28.5795	0.0673	0.0668	6	6	4
0.0061	1.0E-4	28.5494	28.5797	0.0302	0.03	3	3	4
0.0061	0.0	28.56	28.5797	0.0197	0.0197	1	1	3
0.0137	0.0194	28.578	28.5992	0.0212	0.0017	2	0	5
0.0254	0.0134	28.5795	28.6126	0.033	0.0196	3	1	6
0.0254	0.0011	28.5857	28.6137	0.028	0.0269	2	2	5
0.0254	0.0025	28.5889	28.6163	0.0273	0.0248	2	2	4
0.0254	0.0032	28.5946	28.6196	0.0249	0.0216	2	2	3
0.0254	0.0080	28.6084	28.6277	0.0192	0.0111	1	1	2
0.0254	0.0018	28.6098	28.6295	0.0197	0.0178	1	1	1
0.0253	0.0138	28.6353	28.6491	0.0138	0.0	1	0	2
0.0253	0.0076	28.6377	28.6568	0.019	0.0114	1	1	1
0.0172	0.0069	28.6631	28.67	0.0069	0.0	0	0	3
0.0172	0.0041	28.6633	28.6742	0.0108	0.0067	1	0	2
0.0172	0.0040	28.6653	28.6782	0.0128	0.0088	1	0	1
0.0069	0.0215	28.6826	28.7042	0.0215	0.0	2	0	5
0.0177	0.0345	28.6849	28.7387	0.0538	0.0192	5	1	9
0.0040	0.012	28.6909	28.7508	0.0598	0.0478	5	4	10
0.0155	0.0398	28.6912	28.7907	0.0995	0.0596	9	5	15
0.0155	6.0E-4	28.6975	28.7914	0.0939	0.0932	9	9	14
0.0155	0.0051	28.7044	28.7966	0.0921	0.0869	9	8	13
0.0155	0.0047	28.7079	28.8014	0.0935	0.0887	9	8	12
0.0155	0.0010	28.7155	28.8024	0.0868	0.0858	8	8	11
0.042	0.0133	28.72	28.8157	0.0957	0.0824	9	8	13
0.042	0.0099	28.7281	28.8256	0.0975	0.0876	9	8	12
0.042	0.0141	28.7459	28.8397	0.0938	0.0797	9	7	11
0.042	0.0060	28.747	28.8458	0.0987	0.0927	9	9	10
0.042	1.0E-4	28.7511	28.8459	0.0948	0.0947	9	9	9
0.0040	0.0107	28.7719	28.8566	0.0847	0.0739	8	7	9
0.0017	0.0179	28.7738	28.8746	0.1008	0.0828	10	8	11
0.0221	0.0083	28.7819	28.8829	0.101	0.0926	10	9	12
0.0221	0.0035	28.79	28.8865	0.0964	0.0929	9	9	11
0.0221	0.0034	28.7902	28.89	0.0998	0.0963	9	9	10
0.0221	0.0019	28.8057	28.8919	0.0862	0.0842	8	8	9
0.0221	8.0E-4	28.8088	28.8927	0.0838	0.083	8	8	8
0.0221	0.0045	28.8109	28.8973	0.0863	0.0817	8	8	7
0.0037	0.0043	28.853	28.9016	0.0486	0.0443	4	4	7
0.0107	0.0035	28.857	28.9051	0.048	0.0445	4	4	7
0.0193	0.0273	28.8645	28.9324	0.0679	0.0406	6	4	8
0.0193	0.0079	28.8743	28.9403	0.066	0.0581	6	5	7
0.014	0.0124	28.876	28.9528	0.0767	0.0643	7	6	9
0.014	0.0123	28.8771	28.9651	0.088	0.0757	8	7	8
0.0217	0.0038	28.8993	28.969	0.0697	0.0658	6	6	8
0.0217	0.0063	28.903	28.9754	0.0723	0.0659	7	6	7
0.0217	0.0089	28.9138	28.9844	0.0705	0.0615	7	6	6
0.0049	0.0264	28.924	29.0109	0.0868	0.0603	8	6	9
0.0128	0.0213	28.9433	29.0322	0.0888	0.0675	8	6	11
0.011	0.0196	28.9454	29.0519	0.1064	0.0867	10	8	12
0.0163	0.0117	28.9527	29.0636	0.1109	0.0991	11	9	15
0.0142	0.0325	28.9667	29.0962	0.1294	0.0969	12	9	17
0.0142	0.0025	28.9885	29.0987	0.1101	0.1076	11	10	16
0.0132	0.0231	28.9906	29.1218	0.1312	0.1081	13	10	16
0.0043	0.0085	29.0008	29.1303	0.1295	0.121	12	12	18
0.0057	0.0269	29.0087	29.1573	0.1485	0.1216	14	12	20
0.0334	0.0143	29.0136	29.1716	0.158	0.1436	15	14	20
0.0334	0.0040	29.0262	29.1756	0.1494	0.1453	14	14	19
0.0334	0.0048	29.0304	29.1805	0.15	0.1452	15	14	18
0.017	0.0364	29.0432	29.2169	0.1737	0.1372	17	13	20
0.017	0.0019	29.0458	29.2189	0.173	0.1711	17	17	19
0.0025	0.0066	29.0568	29.2256	0.1687	0.162	16	16	19
0.0229	0.0119	29.0578	29.2376	0.1798	0.1678	17	16	19
0.0229	0.0017	29.059	29.2393	0.1803	0.1786	18	17	18
0.0229	0.0064	29.0616	29.2457	0.1841	0.1777	18	17	17
0.0229	0.0012	29.0779	29.247	0.1691	0.1678	16	16	16
0.0229	0.0011	29.0839	29.2482	0.1642	0.163	16	16	15
0.0229	0.0	29.0959	29.2482	0.1522	0.1522	15	15	14
0.0229	3.0E-4	29.1102	29.2485	0.1383	0.1379	13	13	13
0.0229	0.0021	29.1235	29.2507	0.1271	0.125	12	12	12
0.0183	0.0084	29.1246	29.2591	0.1345	0.126	13	12	12
0.0183	0.0034	29.1284	29.2626	0.1341	0.1306	13	13	11
0.0183	0.0038	29.1327	29.2664	0.1336	0.1298	13	12	10
0.0183	7.0E-4	29.1467	29.2671	0.1203	0.1196	12	11	9
0.0019	0.0023	29.1548	29.2694	0.1146	0.1123	11	11	9
0.0092	0.0067	29.1606	29.2762	0.1155	0.1088	11	10	9
0.0089	0.0061	29.1941	29.2823	0.0882	0.0821	8	8	11
0.0089	0.0077	29.2022	29.29	0.0878	0.0801	8	8	10
0.0139	0.0057	29.2082	29.2958	0.0875	0.0818	8	8	11
0.0139	0.0014	29.2252	29.2972	0.072	0.0705	7	7	10
0.0139	1.0E-4	29.2278	29.2974	0.0695	0.0694	6	6	9
0.0384	0.0256	29.2508	29.323	0.0722	0.0466	7	4	9
0.0384	0.0028	29.2691	29.3259	0.0568	0.0539	5	5	8
0.0384	0.0131	29.2711	29.3391	0.0679	0.0548	6	5	7
0.0384	0.0023	29.2804	29.3414	0.0609	0.0586	6	5	6
0.0384	0.0039	29.2805	29.3454	0.0648	0.0608	6	6	5
0.0238	0.0010	29.2814	29.3464	0.0649	0.0639	6	6	5
0.0063	0.0313	29.2904	29.3777	0.0873	0.0559	8	5	6
0.0107	0.0065	29.2939	29.3843	0.0904	0.0838	9	8	7
0.0107	0.0040	29.3078	29.3883	0.0805	0.0765	8	7	6
0.0147	0.011	29.3463	29.3994	0.0531	0.042	5	4	6
0.0147	0.0073	29.3701	29.4067	0.0366	0.0293	3	2	5
0.0302	0.0010	29.3734	29.4078	0.0343	0.0333	3	3	5
0.0302	0.0177	29.3797	29.4255	0.0458	0.028	4	2	4
0.0302	0.012	29.382	29.4375	0.0555	0.0435	5	4	3
0.0191	0.0047	29.3927	29.4422	0.0495	0.0447	4	4	3
0.0191	0.0085	29.4075	29.4508	0.0432	0.0347	4	3	2
0.0191	0.0046	29.4377	29.4554	0.0176	0.013	1	1	1
0.0164	5.0E-4	29.4569	29.4575	5.0E-4	0.0	0	0	1
0.0134	0.0025	29.4733	29.4758	0.0025	0.0	0	0	1
0.0197	0.0087	29.4868	29.4955	0.0087	0.0	0	0	2
0.0197	0.0014	29.4899	29.497	0.0071	0.0056	0	0	1
0.0147	0.0204	29.5096	29.5301	0.0204	0.0	2	0	2
0.0097	0.0165	29.5245	29.5467	0.0221	0.0055	2	0	2
0.026	0.0087	29.5392	29.5554	0.0161	0.0074	1	0	2
0.026	0.0033	29.549	29.5588	0.0097	0.0064	0	0	1
0.0212	0.0075	29.575	29.5826	0.0075	0.0	0	0	3
